Feature,Coefficient
lh_inferiorparietal-rh_parsopercularis,-0.31727723383773676
lh_inferiorparietal-rh_parsorbitalis,0.23482196815987436
lh_inferiorparietal-rh_parstriangularis,-0.0
lh_inferiorparietal-rh_pericalcarine,-0.0
lh_inferiorparietal-rh_postcentral,0.0
lh_inferiorparietal-rh_posteriorcingulate,0.0
lh_inferiorparietal-rh_precentral,-0.0
lh_inferiorparietal-rh_precuneus,0.0
lh_inferiorparietal-rh_rostralanteriorcingulate,-0.0
lh_inferiorparietal-rh_rostralmiddlefrontal,-0.17555005542698834
lh_inferiorparietal-rh_superiorfrontal,0.0
lh_inferiorparietal-rh_superiorparietal,-0.0
lh_inferiorparietal-rh_superiortemporal,0.29962481378854267
lh_inferiorparietal-rh_supramarginal,0.0
lh_inferiorparietal-rh_frontalpole,0.06760460867876843
lh_inferiorparietal-rh_temporalpole,0.2515380446010536
lh_inferiorparietal-rh_transversetemporal,-0.0
lh_inferiorparietal-rh_insula,0.0
lh_inferiortemporal-lh_isthmuscingulate,0.024200746160017543
lh_inferiortemporal-lh_lateraloccipital,0.0
lh_inferiortemporal-lh_lateralorbitofrontal,0.0
lh_inferiortemporal-lh_lingual,-0.0
lh_inferiortemporal-lh_medialorbitofrontal,-0.2885670030093054
lh_inferiortemporal-lh_middletemporal,0.0
lh_inferiortemporal-lh_parahippocampal,-0.12410405210949477
lh_inferiortemporal-lh_paracentral,-0.0
lh_inferiortemporal-lh_parsopercularis,0.0
lh_inferiortemporal-lh_parsorbitalis,0.0
lh_inferiortemporal-lh_parstriangularis,-0.0
lh_inferiortemporal-lh_pericalcarine,-0.055073652216440984
lh_inferiortemporal-lh_postcentral,-0.026031792557935342
lh_inferiortemporal-lh_posteriorcingulate,-0.36282409102251323
lh_inferiortemporal-lh_precentral,-0.29998229762064926
lh_inferiortemporal-lh_precuneus,-0.0
lh_inferiortemporal-lh_rostralanteriorcingulate,-0.21653587992362733
lh_inferiortemporal-lh_rostralmiddlefrontal,0.0
lh_inferiortemporal-lh_superiorfrontal,-0.0
lh_inferiortemporal-lh_superiorparietal,0.0
lh_inferiortemporal-lh_superiortemporal,0.0
