Row,Component_1,Component_2
rh_lateralorbitofrontal-rh_insula,-2.41240921142676e-07,-1.15860724593925e-05
rh_lingual-rh_medialorbitofrontal,1.45647261869505e-05,-4.35811181375921e-07
rh_lingual-rh_middletemporal,2.86080732935417e-05,1.24221416038938e-05
rh_lingual-rh_parahippocampal,1.12000843117806e-05,-2.04050255009625e-06
rh_lingual-rh_paracentral,4.7035327959314e-06,-4.71922064585532e-05
rh_lingual-rh_parsopercularis,2.9008012326491e-05,6.55435820455712e-06
rh_lingual-rh_parsorbitalis,2.80106231665322e-05,1.8613809893196e-05
rh_lingual-rh_parstriangularis,3.07776620039455e-05,6.58949346182599e-06
rh_lingual-rh_pericalcarine,6.00280597452645e-06,-8.3575878853799e-06
rh_lingual-rh_postcentral,9.86767528426626e-06,-3.10947481612543e-05
rh_lingual-rh_posteriorcingulate,-9.05776795689927e-06,-4.6545082606988e-05
rh_lingual-rh_precentral,2.36773531284309e-05,-1.68356021018888e-05
rh_lingual-rh_precuneus,2.70080827694979e-05,2.89137099555555e-05
rh_lingual-rh_rostralanteriorcingulate,-1.19997959703865e-06,-7.46091326567185e-06
rh_lingual-rh_rostralmiddlefrontal,3.52771028048231e-05,2.01983726212385e-05
rh_lingual-rh_superiorfrontal,4.49710307949575e-05,5.60081709010754e-05
rh_lingual-rh_superiorparietal,2.84661157895178e-05,2.39895246333273e-05
rh_lingual-rh_superiortemporal,3.11960815979517e-05,2.04138880401668e-05
rh_lingual-rh_supramarginal,3.0254575097165e-05,5.87286596230896e-06
rh_lingual-rh_frontalpole,1.99604784792126e-06,-2.66212432115769e-05
rh_lingual-rh_temporalpole,2.48918954479997e-05,1.21661868368335e-05
rh_lingual-rh_transversetemporal,-1.10852600884159e-05,-2.97245288762726e-05
rh_lingual-rh_insula,9.77590488117299e-06,-1.160349059102e-05
rh_medialorbitofrontal-rh_middletemporal,-1.66268166845505e-05,5.40227372691211e-07
rh_medialorbitofrontal-rh_parahippocampal,-1.94935018670538e-05,-2.70268399852324e-05
rh_medialorbitofrontal-rh_paracentral,-1.24001432669336e-05,5.12241389251326e-06
rh_medialorbitofrontal-rh_parsopercularis,4.691782345492e-07,4.14884303371067e-05
rh_medialorbitofrontal-rh_parsorbitalis,-4.65453032424241e-06,2.58625722862737e-05
rh_medialorbitofrontal-rh_parstriangularis,-8.03809158488693e-06,2.66201005481784e-05
rh_medialorbitofrontal-rh_pericalcarine,2.48699031861827e-05,6.93673057192727e-06
rh_medialorbitofrontal-rh_postcentral,4.91715939773399e-07,3.49366979151604e-05
rh_medialorbitofrontal-rh_posteriorcingulate,-2.0068976420696e-05,3.85664945952848e-06
rh_medialorbitofrontal-rh_precentral,-1.13918639689189e-05,1.55521234184121e-05
rh_medialorbitofrontal-rh_precuneus,-1.47150804940215e-05,2.47968390356503e-05
rh_medialorbitofrontal-rh_rostralanteriorcingulate,-2.72821445069379e-05,-2.07348505096335e-05
rh_medialorbitofrontal-rh_rostralmiddlefrontal,-2.51549729693517e-05,-1.53421525482728e-05
rh_medialorbitofrontal-rh_superiorfrontal,6.6329101424769e-06,5.24413040074102e-05
rh_medialorbitofrontal-rh_superiorparietal,-4.28693620460945e-06,2.41906768822862e-05
rh_medialorbitofrontal-rh_superiortemporal,-2.44326700753753e-06,2.63635937931954e-05
rh_medialorbitofrontal-rh_supramarginal,-2.07790823193101e-05,-5.49405111400504e-06
rh_medialorbitofrontal-rh_frontalpole,-6.81094764518217e-06,1.22635839216982e-05
rh_medialorbitofrontal-rh_temporalpole,2.38277168227147e-05,2.4668272576385e-05
rh_medialorbitofrontal-rh_transversetemporal,-2.86949461150321e-05,-2.41097987134061e-05
rh_medialorbitofrontal-rh_insula,1.81242023230456e-06,9.18832453689995e-06
rh_middletemporal-rh_parahippocampal,-6.39347287096507e-06,9.16267536734896e-06
rh_middletemporal-rh_paracentral,-5.13643629931771e-06,2.81206394136937e-05
rh_middletemporal-rh_parsopercularis,-3.11613078678425e-06,5.16774803531706e-05
rh_middletemporal-rh_parsorbitalis,-6.32112695832816e-06,3.80250723135213e-05
rh_middletemporal-rh_parstriangularis,8.72907129572786e-07,3.59690761286535e-05
rh_middletemporal-rh_pericalcarine,3.44214578330896e-05,2.98692133920714e-06
rh_middletemporal-rh_postcentral,1.33593967946453e-05,4.14618967097962e-05
rh_middletemporal-rh_posteriorcingulate,-1.0012406083851e-05,2.55201169095383e-05
rh_middletemporal-rh_precentral,-1.60581407279974e-05,1.12155009464673e-05
rh_middletemporal-rh_precuneus,-3.61827142107369e-06,7.03915452695763e-06
rh_middletemporal-rh_rostralanteriorcingulate,-2.43518202308422e-05,1.22665130031773e-05
rh_middletemporal-rh_rostralmiddlefrontal,4.70752804988926e-06,3.50028608028379e-05
rh_middletemporal-rh_superiorfrontal,-2.44909120921056e-05,-1.44570829896469e-05
rh_middletemporal-rh_superiorparietal,1.48271489887994e-05,2.95908228669239e-05
rh_middletemporal-rh_superiortemporal,-3.21973338338477e-05,-5.56113106095476e-05
rh_middletemporal-rh_supramarginal,-2.16029323534588e-05,-3.99625638311401e-06
rh_middletemporal-rh_frontalpole,-1.50274862742247e-05,-1.09529845208456e-05
rh_middletemporal-rh_temporalpole,3.47534354965876e-07,-2.15137905673532e-05
rh_middletemporal-rh_transversetemporal,-1.85515547352524e-05,-1.93027075093365e-05
rh_middletemporal-rh_insula,-1.55634276261255e-06,9.22311809017203e-06
rh_parahippocampal-rh_paracentral,-2.69705694203252e-05,-2.9382574813964e-05
rh_parahippocampal-rh_parsopercularis,-1.33762682295202e-05,-4.38714680689914e-06
rh_parahippocampal-rh_parsorbitalis,-7.20859700724466e-06,9.4744629959249e-06
rh_parahippocampal-rh_parstriangularis,-1.28118054160221e-05,3.06214646179695e-07
rh_parahippocampal-rh_pericalcarine,1.71509100028307e-05,-3.031239998615e-05
rh_parahippocampal-rh_postcentral,1.43565768228187e-06,2.94285352221414e-05
rh_parahippocampal-rh_posteriorcingulate,-8.76443091372298e-06,1.14505342505728e-05
rh_parahippocampal-rh_precentral,-1.726005640769e-05,-2.0757846765284e-06
rh_parahippocampal-rh_precuneus,-2.27144424416411e-05,-1.40522916646293e-05
rh_parahippocampal-rh_rostralanteriorcingulate,-1.41499257942057e-05,1.8547415133157e-05
rh_parahippocampal-rh_rostralmiddlefrontal,-9.96009618539738e-06,-1.65186124380854e-06
rh_parahippocampal-rh_superiorfrontal,-3.80788452657681e-06,1.24266225157988e-05
rh_parahippocampal-rh_superiorparietal,-1.24023964180009e-05,-1.30747229514247e-05
rh_parahippocampal-rh_superiortemporal,-7.20230563799183e-06,1.38583468817329e-05
rh_parahippocampal-rh_supramarginal,-2.25485510728965e-05,-2.80274709466956e-05
rh_parahippocampal-rh_frontalpole,-1.58870258265324e-05,-1.0777517227649e-05
rh_parahippocampal-rh_temporalpole,1.47219965700886e-05,2.97039995085894e-05
rh_parahippocampal-rh_transversetemporal,-2.64724375518116e-05,-2.2041420569507e-05
rh_parahippocampal-rh_insula,-3.08745736234581e-06,1.41468458805609e-05
rh_paracentral-rh_parsopercularis,-4.01763737187895e-06,-1.57934348104481e-06
rh_paracentral-rh_parsorbitalis,-1.1337311909566e-05,-1.25167013005399e-05
rh_paracentral-rh_parstriangularis,-1.22579248362745e-05,-2.28520827777321e-05
rh_paracentral-rh_pericalcarine,1.84220682941119e-05,-3.3888869497144e-05
rh_paracentral-rh_postcentral,-3.66769664012573e-06,-1.30440216758375e-05
rh_paracentral-rh_posteriorcingulate,-6.3975029818435e-06,3.7328297189006e-05
rh_paracentral-rh_precentral,-9.16059099414188e-06,-1.68489915811008e-05
rh_paracentral-rh_precuneus,-1.23834821996586e-05,-1.02847698098736e-05
rh_paracentral-rh_rostralanteriorcingulate,-2.44821442572135e-05,-1.15859302281562e-05
rh_paracentral-rh_rostralmiddlefrontal,-1.33788040805399e-05,-9.58780894369559e-06
rh_paracentral-rh_superiorfrontal,7.93857813604511e-06,4.87382488861993e-05
rh_paracentral-rh_superiorparietal,-1.93393371009505e-06,-5.3867734381239e-07
rh_paracentral-rh_superiortemporal,3.41174922781077e-06,3.47956458911719e-05
rh_paracentral-rh_supramarginal,-9.62020349613466e-06,-2.6370757356732e-06
rh_paracentral-rh_frontalpole,-1.49969518842875e-05,-1.71130815931151e-05
rh_paracentral-rh_temporalpole,2.1621886467236e-05,3.12799358831707e-05
rh_paracentral-rh_transversetemporal,-2.54405253481846e-05,-3.34941241361169e-05
rh_paracentral-rh_insula,2.96730948427439e-06,2.06226997516608e-05
rh_parsopercularis-rh_parsorbitalis,-1.64464066815961e-05,-7.27982456733731e-06
rh_parsopercularis-rh_parstriangularis,-7.7152445376728e-06,-5.9995334129062e-06
rh_parsopercularis-rh_pericalcarine,3.24477116452161e-05,-1.71164043286158e-05
rh_parsopercularis-rh_postcentral,2.09657342955347e-05,4.78672012351946e-05
rh_parsopercularis-rh_posteriorcingulate,5.36944258106559e-07,4.11216344538211e-05
rh_parsopercularis-rh_precentral,-5.38978560909364e-06,1.57302920782183e-05
rh_parsopercularis-rh_precuneus,-8.1258528997597e-07,-1.19267678058702e-05
rh_parsopercularis-rh_rostralanteriorcingulate,-1.56456959741664e-05,3.48373028350706e-05
rh_parsopercularis-rh_rostralmiddlefrontal,-9.11279248862013e-06,-1.76313564433664e-05
rh_parsopercularis-rh_superiorfrontal,-1.48406656185559e-05,1.48344055102709e-05
rh_parsopercularis-rh_superiorparietal,1.49403344690958e-05,1.79580124299241e-05
rh_parsopercularis-rh_superiortemporal,-1.18047065488567e-05,-1.14943577745345e-06
rh_parsopercularis-rh_supramarginal,-2.18855907336405e-05,-2.97733937522365e-05
rh_parsopercularis-rh_frontalpole,-1.89661121380364e-05,-1.48334803220061e-05
rh_parsopercularis-rh_temporalpole,1.44854272407071e-05,3.17994724160479e-05
rh_parsopercularis-rh_transversetemporal,-6.66900763611623e-06,-1.84138063606972e-05
rh_parsopercularis-rh_insula,6.76929115180154e-06,1.67903553227738e-05
rh_parsorbitalis-rh_parstriangularis,-1.90074679481268e-05,-1.97018619362461e-05
rh_parsorbitalis-rh_pericalcarine,3.64512515332241e-05,3.63123890905729e-05
rh_parsorbitalis-rh_postcentral,1.29877491552703e-06,7.85315078453565e-06
rh_parsorbitalis-rh_posteriorcingulate,-8.41588898353574e-06,3.5586123932881e-05
rh_parsorbitalis-rh_precentral,-1.92213434274151e-05,-4.25148819805339e-06
rh_parsorbitalis-rh_precuneus,-1.21762502003105e-05,-5.22597406283333e-06
rh_parsorbitalis-rh_rostralanteriorcingulate,-2.28864098403795e-05,2.67269669086365e-06
rh_parsorbitalis-rh_rostralmiddlefrontal,-2.28819060427812e-05,-2.41948211444906e-05
rh_parsorbitalis-rh_superiorfrontal,-1.67647322655708e-05,1.71656281212757e-06
rh_parsorbitalis-rh_superiorparietal,-9.07689047237445e-06,-2.44433813893808e-05
rh_parsorbitalis-rh_superiortemporal,-1.6103885852878e-05,-9.59430926736874e-06
rh_parsorbitalis-rh_supramarginal,-3.08498426008267e-05,-2.80765956480917e-05
rh_parsorbitalis-rh_frontalpole,-3.22046823281866e-05,-7.26652729978646e-05
rh_parsorbitalis-rh_temporalpole,1.79416752774076e-05,1.29674305281212e-05
rh_parsorbitalis-rh_transversetemporal,-2.74079143775928e-05,-3.05378157676605e-05
rh_parsorbitalis-rh_insula,1.24956819611066e-05,4.65461152518705e-05
rh_parstriangularis-rh_pericalcarine,3.7384086511766e-05,2.33248372502836e-06
rh_parstriangularis-rh_postcentral,1.83082276048682e-05,4.78883396183897e-05
rh_parstriangularis-rh_posteriorcingulate,-3.93580290980441e-06,3.35468129734113e-05
rh_parstriangularis-rh_precentral,-2.54594458150071e-06,1.96951776502302e-05
rh_parstriangularis-rh_precuneus,-1.66849871976818e-05,-3.98453797051894e-05
rh_parstriangularis-rh_rostralanteriorcingulate,-2.01165463679512e-05,1.3389327718923e-05
rh_parstriangularis-rh_rostralmiddlefrontal,-2.09924490883162e-05,-2.70227535871224e-05
rh_parstriangularis-rh_superiorfrontal,-4.72296347464623e-06,2.73356984080068e-05
rh_parstriangularis-rh_superiorparietal,8.92268266201431e-07,-9.70495154115504e-06
rh_parstriangularis-rh_superiortemporal,2.68709641875051e-06,2.75444084405556e-05
rh_parstriangularis-rh_supramarginal,-1.92703807591854e-05,-1.90755068061651e-05
rh_parstriangularis-rh_frontalpole,-2.89333886930931e-05,-4.75831087166185e-05
rh_parstriangularis-rh_temporalpole,2.08589641461746e-05,3.24505196774882e-05
rh_parstriangularis-rh_transversetemporal,-1.48876123805213e-05,-1.06107269791741e-05
rh_parstriangularis-rh_insula,1.14414974282012e-05,1.95766376229183e-05
rh_pericalcarine-rh_postcentral,1.68149326079106e-05,-3.97091462641574e-05
rh_pericalcarine-rh_posteriorcingulate,7.09082321577657e-06,-6.62108145689642e-05
rh_pericalcarine-rh_precentral,2.7637389630752e-05,-3.34801653857516e-05
rh_pericalcarine-rh_precuneus,3.19478822880699e-05,4.8722339416651e-06
rh_pericalcarine-rh_rostralanteriorcingulate,1.34757974384258e-05,-1.84449644853012e-05
rh_pericalcarine-rh_rostralmiddlefrontal,4.17806485378431e-05,1.38827143854829e-05
rh_pericalcarine-rh_superiorfrontal,4.99654115908838e-05,4.84873423215879e-05
rh_pericalcarine-rh_superiorparietal,3.00013918500851e-05,-3.84863451128711e-06
rh_pericalcarine-rh_superiortemporal,3.58208663228406e-05,5.99985882174582e-06
rh_pericalcarine-rh_supramarginal,3.78239142345186e-05,2.46201169052933e-06
rh_pericalcarine-rh_frontalpole,1.45739830062576e-05,1.53191243900703e-05
rh_pericalcarine-rh_temporalpole,3.25878439566658e-05,3.63589985483439e-05
rh_pericalcarine-rh_transversetemporal,8.51803376559208e-06,-2.10385391907871e-05
rh_pericalcarine-rh_insula,1.61740160450991e-05,-4.18559088699861e-05
rh_postcentral-rh_posteriorcingulate,-4.45967670946439e-06,2.39649011484011e-05
rh_postcentral-rh_precentral,1.69639201041619e-05,1.95496777693238e-05
rh_postcentral-rh_precuneus,5.61710089822066e-06,3.51905696506678e-05
rh_postcentral-rh_rostralanteriorcingulate,-8.35034521069413e-06,2.51064434987043e-05
rh_postcentral-rh_rostralmiddlefrontal,1.65473737344368e-05,5.44989925226123e-05
rh_postcentral-rh_superiorfrontal,3.01860428474584e-05,8.0829303887985e-05
rh_postcentral-rh_superiorparietal,3.66688175472738e-06,2.57088831825689e-05
rh_postcentral-rh_superiortemporal,2.61295083858992e-05,7.18247941275054e-05
rh_postcentral-rh_supramarginal,2.00635500301869e-05,4.96423396421081e-05
rh_postcentral-rh_frontalpole,-2.37267982500601e-05,-3.48754990057966e-05
rh_postcentral-rh_temporalpole,2.08824507507552e-05,2.57146829495751e-05
rh_postcentral-rh_transversetemporal,-1.81659352284913e-05,-1.01895675415885e-05
rh_postcentral-rh_insula,1.31865015902467e-05,3.6668279623168e-05
rh_posteriorcingulate-rh_precentral,-1.02429381963429e-05,1.33430806016366e-05
rh_posteriorcingulate-rh_precuneus,-8.86780651855915e-06,2.17765816365893e-05
rh_posteriorcingulate-rh_rostralanteriorcingulate,-1.54637142321791e-05,-6.32927920739335e-08
rh_posteriorcingulate-rh_rostralmiddlefrontal,-1.16029079941826e-06,2.56138358650043e-05
rh_posteriorcingulate-rh_superiorfrontal,6.6812003068858e-06,6.08742364012325e-05
rh_posteriorcingulate-rh_superiorparietal,5.70708935484658e-07,2.62793596212265e-05
rh_posteriorcingulate-rh_superiortemporal,-1.20654596889944e-05,1.09655344859214e-05
rh_posteriorcingulate-rh_supramarginal,-6.55196837612877e-06,2.44305864010532e-05
rh_posteriorcingulate-rh_frontalpole,-1.55501847430872e-05,1.13543942653712e-05
rh_posteriorcingulate-rh_temporalpole,5.71217867099766e-06,2.32256284705781e-05
rh_posteriorcingulate-rh_transversetemporal,-1.81767954422975e-05,-1.24625087224071e-05
rh_posteriorcingulate-rh_insula,-7.35975199450225e-06,-6.32002735075771e-06
rh_precentral-rh_precuneus,2.40845331176609e-06,1.28528204869671e-05
rh_precentral-rh_rostralanteriorcingulate,-2.8072963605374e-05,-3.20328498251099e-06
rh_precentral-rh_rostralmiddlefrontal,-7.1774991809342e-07,1.50569264213288e-05
rh_precentral-rh_superiorfrontal,-1.15502570934722e-05,1.69355535392897e-05
rh_precentral-rh_superiorparietal,1.988441236711e-05,2.14130281670188e-05
rh_precentral-rh_superiortemporal,-6.76749347694415e-06,1.90380744343845e-05
rh_precentral-rh_supramarginal,-1.54721776266284e-05,-1.11144995892237e-05
rh_precentral-rh_frontalpole,-2.39968718656623e-05,-2.85982981050122e-05
rh_precentral-rh_temporalpole,1.54903105292111e-05,2.60034423854023e-05
rh_precentral-rh_transversetemporal,-2.04543552989019e-05,-3.38434710691069e-05
rh_precentral-rh_insula,-8.25508408017408e-07,4.77082639178595e-06
rh_precuneus-rh_rostralanteriorcingulate,-2.43104486082523e-05,-8.06170674654392e-06
rh_precuneus-rh_rostralmiddlefrontal,-1.83068014971478e-05,-1.19227472428408e-05
rh_precuneus-rh_superiorfrontal,7.27650403053161e-06,2.31214436939196e-05
rh_precuneus-rh_superiorparietal,4.20185053228472e-06,1.95740089261447e-05
rh_precuneus-rh_superiortemporal,-1.18181220682893e-06,-1.0487362385199e-05
rh_precuneus-rh_supramarginal,-1.54323175143377e-05,-3.84507605326042e-05
rh_precuneus-rh_frontalpole,-2.5080801818457e-05,-4.31201866819683e-05
rh_precuneus-rh_temporalpole,2.06424541000597e-05,2.29067006948193e-05
rh_precuneus-rh_transversetemporal,-2.29121306915185e-05,-2.0894031078064e-05
rh_precuneus-rh_insula,9.19448461247731e-06,1.64188038755931e-05
rh_rostralanteriorcingulate-rh_rostralmiddlefrontal,-1.88839762797509e-05,4.99778636830196e-07
rh_rostralanteriorcingulate-rh_superiorfrontal,-2.85231038465125e-05,-9.33485576761185e-06
rh_rostralanteriorcingulate-rh_superiorparietal,-8.79458334501631e-06,1.76070271195067e-05
rh_rostralanteriorcingulate-rh_superiortemporal,-3.07468055934787e-05,-9.52644040347741e-06
rh_rostralanteriorcingulate-rh_supramarginal,-2.92106450466468e-05,-3.29504110045802e-06
rh_rostralanteriorcingulate-rh_frontalpole,-1.47809849737647e-05,1.80649851865919e-05
rh_rostralanteriorcingulate-rh_temporalpole,4.43559207340315e-06,1.39017685949179e-05
rh_rostralanteriorcingulate-rh_transversetemporal,-1.78828496078798e-05,-1.09164238979929e-05
rh_rostralanteriorcingulate-rh_insula,-4.1136004744539e-06,1.35902881730343e-05
rh_rostralmiddlefrontal-rh_superiorfrontal,5.94992690354765e-06,3.59306455839434e-05
rh_rostralmiddlefrontal-rh_superiorparietal,-3.57977636857589e-06,1.11206109583655e-06
rh_rostralmiddlefrontal-rh_superiortemporal,6.99073818525866e-06,3.12288941697955e-05
rh_rostralmiddlefrontal-rh_supramarginal,-2.08043792601072e-05,-3.55872056230324e-05
rh_rostralmiddlefrontal-rh_frontalpole,-3.37867212774687e-05,-5.01821610242622e-05
rh_rostralmiddlefrontal-rh_temporalpole,2.19528413924951e-05,2.74685897618609e-05
rh_rostralmiddlefrontal-rh_transversetemporal,-2.00675232843263e-05,-1.03824137704288e-05
rh_rostralmiddlefrontal-rh_insula,1.53599149259391e-05,2.43742979041881e-05
rh_superiorfrontal-rh_superiorparietal,2.65823147104987e-05,6.39463189193491e-05
rh_superiorfrontal-rh_superiortemporal,-2.74577226012383e-05,-4.27510519287119e-05
rh_superiorfrontal-rh_supramarginal,-3.46281034769217e-05,-4.40521971923912e-05
rh_superiorfrontal-rh_frontalpole,-1.47635647070746e-05,-4.9238390688618e-06
rh_superiorfrontal-rh_temporalpole,1.33067404902868e-05,-6.56598863091308e-06
rh_superiorfrontal-rh_transversetemporal,-9.12778473700997e-06,-7.87658586578232e-06
rh_superiorfrontal-rh_insula,2.19654940736311e-06,1.31429790454741e-05
rh_superiorparietal-rh_superiortemporal,2.08807750417799e-05,4.03837192966855e-05
rh_superiorparietal-rh_supramarginal,1.28959856770351e-05,1.88913866704314e-05
rh_superiorparietal-rh_frontalpole,-3.34029570504425e-05,-5.84810959668869e-05
rh_superiorparietal-rh_temporalpole,2.13986715172922e-05,1.82320658564423e-05
rh_superiorparietal-rh_transversetemporal,-9.73929225407919e-06,8.70883948268056e-06
rh_superiorparietal-rh_insula,2.62513235649162e-05,5.03319308442789e-05
rh_superiortemporal-rh_supramarginal,-1.56164382890294e-05,2.68334989414357e-06
rh_superiortemporal-rh_frontalpole,-2.00091866314899e-05,-2.94914741601994e-05
rh_superiortemporal-rh_temporalpole,-1.51644814925551e-06,-1.57589126352668e-05
rh_superiortemporal-rh_transversetemporal,-9.28416142135542e-06,-2.14504292205852e-06
rh_superiortemporal-rh_insula,-9.41332757048642e-06,-8.00239572973059e-06
rh_supramarginal-rh_frontalpole,-2.98931301432121e-05,-2.75485193135674e-05
rh_supramarginal-rh_temporalpole,1.14289541703608e-05,1.89454133910767e-05
rh_supramarginal-rh_transversetemporal,-1.69177782602461e-05,-3.12059139080673e-05
rh_supramarginal-rh_insula,8.60193937564487e-06,1.55614718173398e-05
rh_frontalpole-rh_temporalpole,2.98818250226826e-05,4.15852852399833e-05
rh_frontalpole-rh_transversetemporal,-3.93098190066414e-05,-6.37205048916661e-05
rh_frontalpole-rh_insula,3.83726085717004e-06,2.14600954848881e-05
rh_temporalpole-rh_transversetemporal,5.34776063671488e-06,4.6593510417535e-07
rh_temporalpole-rh_insula,2.35186780140623e-06,1.49483816122347e-06
rh_transversetemporal-rh_insula,6.37843105852395e-06,1.76713486886977e-06
