,Component_1,Component_2,Component_3,Component_4,Component_5
lh_caudalanteriorcingulate-rh_lateralorbitofrontal,0.017021002873977016,0.011804998303623384,-0.025256897766589504,0.018388118122120076,-0.016125771581139935
lh_caudalanteriorcingulate-rh_lingual,0.026759911049529062,-0.004666090959010934,0.015406388467583389,-0.006686399622288306,-0.009598309899892687
lh_caudalanteriorcingulate-rh_medialorbitofrontal,0.0318117922368892,-0.00038097442211741726,-0.00919831837733407,0.03125190204529584,-0.008422792534682874
lh_caudalanteriorcingulate-rh_middletemporal,0.023606533963347335,0.015041640153049709,-0.028434382891825597,0.01848257112682174,-0.030341737161126058
lh_caudalanteriorcingulate-rh_parahippocampal,0.020459479184929113,0.014397101260800986,-0.020809891729283183,0.014741044033602387,-0.028462366194111726
lh_caudalanteriorcingulate-rh_paracentral,0.027341385359212014,0.007808839149635827,-0.019383944350611228,0.028579507312849486,-0.011923127727492587
lh_caudalanteriorcingulate-rh_parsopercularis,0.009060180902810817,0.02621374686798388,-0.03852097975667765,0.023829074110993036,-0.013801125095444938
lh_caudalanteriorcingulate-rh_parsorbitalis,0.024650614666018183,0.012984370693822139,-0.024247109180634586,0.025280490390770488,-0.0021002847317218086
lh_caudalanteriorcingulate-rh_parstriangularis,0.01885811817221001,0.017158050920546775,-0.02958934744608739,0.023623786049877925,-0.017322980872158743
lh_caudalanteriorcingulate-rh_pericalcarine,0.006545213897604679,0.00023969906647970936,0.022779129754555576,-0.042230266213055014,-0.01621106512752373
lh_caudalanteriorcingulate-rh_postcentral,0.02656472913171161,0.012346962518537601,-0.014778752866256125,0.006101010003044129,-0.01927516603033174
lh_caudalanteriorcingulate-rh_posteriorcingulate,0.009858730385700157,0.010782465186481377,-0.030258027303984393,-0.018581420541635554,-0.034446042026548794
lh_caudalanteriorcingulate-rh_precentral,0.019881010965321848,0.01938464550254308,-0.026182253277468825,0.03875621107316801,-0.0021365588830797883
lh_caudalanteriorcingulate-rh_precuneus,0.025335960834781943,0.004830069505812864,-0.014055015873339273,0.03755871842122039,-0.004945348838258604
lh_caudalanteriorcingulate-rh_rostralanteriorcingulate,0.017917689033997777,-0.004102648824604647,-0.011655197067324206,0.018284484729650302,0.002101765610754536
lh_caudalanteriorcingulate-rh_rostralmiddlefrontal,0.02003106272601461,0.013272730957652116,-0.016916037577223125,0.035782070770547326,-0.01014613376756844
lh_caudalanteriorcingulate-rh_superiorfrontal,0.019199714146765103,0.011479221551539956,-0.013993839084838991,0.04570201422439436,-0.0011417625749707064
lh_caudalanteriorcingulate-rh_superiorparietal,0.016138514431358598,0.021902314880394878,-0.023538527527994475,0.02392037518432183,0.003988812609241312
lh_caudalanteriorcingulate-rh_superiortemporal,0.0224737399397346,0.014775204944615395,-0.01826734514410951,0.04519153642387039,0.002889157138366473
lh_caudalanteriorcingulate-rh_supramarginal,0.017629076132866513,0.01405711336473682,-0.023359793625184314,0.03886925908310137,-0.008005566227328146
lh_caudalanteriorcingulate-rh_frontalpole,0.03651933730591561,0.0001271237867078421,-0.01371158173684827,-0.006549692388156443,-0.012469605804741896
lh_caudalanteriorcingulate-rh_temporalpole,0.013029087986202071,0.02150972195542988,0.002569595618374131,0.023257061930219917,-0.0459310983961344
lh_caudalanteriorcingulate-rh_transversetemporal,0.01670193714291013,0.011409660721939623,-0.023165559386501514,0.008754015225942905,-0.019420220054145426
lh_caudalanteriorcingulate-rh_insula,0.004403871591915291,0.029771817004418225,-0.0362206932848216,-0.0032070748060322738,-0.033298453056962184
lh_caudalmiddlefrontal-lh_cuneus,-0.0030478488913741916,0.026951681019867623,0.04364436856884891,-0.026188582733854097,-0.006769762080094357
lh_caudalmiddlefrontal-lh_entorhinal,0.00820898960301433,0.01724612557530832,-0.01108757065606634,-0.015070696853869563,-0.01842870104226084
lh_caudalmiddlefrontal-lh_fusiform,0.020645540958838197,0.00963695291362185,-0.00253266803010187,-6.180230664098545e-05,0.005318706957117775
lh_caudalmiddlefrontal-lh_inferiorparietal,0.015850557861554836,0.005608161545313014,0.00654544709786119,0.016063849124246885,0.01855921014716637
lh_caudalmiddlefrontal-lh_inferiortemporal,0.02540159625569366,0.005266905478502788,-0.003539768451903227,0.003705336505837963,-0.0012896433841845397
lh_caudalmiddlefrontal-lh_isthmuscingulate,-0.0204066869108205,0.044349379197790535,0.010949866043169956,0.03200531356554829,-0.004377517263221139
lh_caudalmiddlefrontal-lh_lateraloccipital,-0.0007077118437015924,0.02563350295518018,0.025123098768779484,-0.006074733575412367,0.016109156419804774
lh_caudalmiddlefrontal-lh_lateralorbitofrontal,0.03127130553723478,-0.006502127465512825,0.009218509088051488,0.010171444149068174,0.015862462829816647
lh_caudalmiddlefrontal-lh_lingual,-0.008382832031231335,0.040919134990588184,0.030171812397722875,-0.016524956806733687,0.004717603501491884
lh_caudalmiddlefrontal-lh_medialorbitofrontal,0.014208494876058858,0.022549497138490825,-0.015049060318439948,0.006077482216695094,0.0136161298202659
lh_caudalmiddlefrontal-lh_middletemporal,0.01853210884566489,0.016295446710559665,-0.0228377808159094,-0.003841651489023416,0.008369231432463905
lh_caudalmiddlefrontal-lh_parahippocampal,0.007448679698717657,0.019662533698268512,-0.004946039821946465,0.004716058423569272,0.0029353577320845353
lh_caudalmiddlefrontal-lh_paracentral,0.012601047039167207,0.025338810490538658,-0.014317738836996784,-0.0046662541056165605,0.006968787895887295
lh_caudalmiddlefrontal-lh_parsopercularis,0.017252650555581683,0.011601977483111835,-0.019802316757869837,-0.01691086823558802,-0.004526873842157531
lh_caudalmiddlefrontal-lh_parsorbitalis,0.020941917044024552,0.01620730034028372,-0.029657464512063046,-0.011825532380140783,0.015209769463252717
lh_caudalmiddlefrontal-lh_parstriangularis,0.012429825819747496,0.014233122279967779,-0.026972406337299443,-0.025076891728450176,-0.021803496485887603
lh_caudalmiddlefrontal-lh_pericalcarine,-0.01546755058941965,0.039394901203043516,0.030808008847050757,-0.024707637041542507,0.013531491858704345
lh_caudalmiddlefrontal-lh_postcentral,0.009393538085521467,0.026441091104697258,0.01016980087709489,0.007014150742210987,0.027384694850058584
lh_caudalmiddlefrontal-lh_posteriorcingulate,-0.0010598764277110738,0.03455963426249966,-0.019598437278313046,0.043108458447594214,-0.018918153085542795
lh_caudalmiddlefrontal-lh_precentral,0.025177079625239955,0.0028495696883554795,-0.0010353869569785746,0.002720765067934099,0.024384626267388982
lh_caudalmiddlefrontal-lh_precuneus,0.01084023058351299,0.0171636098213314,0.0071735492389237605,0.005387533826249452,0.016266350326117705
lh_caudalmiddlefrontal-lh_rostralanteriorcingulate,0.039283063465422194,0.006462530521721007,-0.01849752958852531,-0.007937970601240279,-0.005413904026299945
lh_caudalmiddlefrontal-lh_rostralmiddlefrontal,0.010382292337426637,0.00964143684911118,0.00763678012503281,0.020117702444705527,0.021515152223676528
lh_caudalmiddlefrontal-lh_superiorfrontal,0.03855444604164673,-0.0022140275716815917,-0.0019079201202352723,0.0013625339810748034,0.01236742113481399
lh_caudalmiddlefrontal-lh_superiorparietal,-0.004555556571806675,0.03762434105633775,-0.001058461297675946,0.003614307210976762,0.031726226655884884
lh_caudalmiddlefrontal-lh_superiortemporal,0.020858982188227657,0.018207452674717673,-0.012502738271819545,0.004853973618495885,0.02852201164255646
lh_caudalmiddlefrontal-lh_supramarginal,0.03120410910591347,-0.008359695572287123,0.004842701778923605,0.005230898780264796,0.0026038570194837577
lh_caudalmiddlefrontal-lh_frontalpole,0.03421465539954144,-0.0032578548572932044,-0.005504756007305348,-0.02448556450200992,0.005705778961394006
lh_caudalmiddlefrontal-lh_temporalpole,0.008443114732288974,0.0290561481163712,0.006916465115113176,0.009978320069095735,-0.033003037014968706
lh_caudalmiddlefrontal-lh_transversetemporal,0.014561674202783323,0.004283106798631324,0.005497300986876371,-0.02199656270727791,-0.015893321870870194
lh_caudalmiddlefrontal-lh_insula,0.00046224285578225807,0.02831695224381427,-0.010251681441572742,-0.009192296560017792,0.006887084186390992
lh_caudalmiddlefrontal-rh_bankssts,0.023595931084788597,-0.005556713779673071,0.00021324728205514257,0.0030011488494172916,0.013596468858763087
lh_caudalmiddlefrontal-rh_caudalanteriorcingulate,-0.00040355436606115776,0.035273666630257376,-0.023856335927461118,0.04704478984354154,-0.003887882854733548
lh_caudalmiddlefrontal-rh_caudalmiddlefrontal,0.01764492054350534,0.011619241617107649,-0.02098202045057314,-0.020828055292941433,-0.007194223486492587
lh_caudalmiddlefrontal-rh_cuneus,-0.003914639249403909,0.019822973060060804,0.0527446419322199,-0.019932031042200992,-0.011964632277456056
lh_caudalmiddlefrontal-rh_entorhinal,0.012200682885698932,0.012121247726140965,-0.005147603404566019,-0.012350092166811034,-0.02428337037523602
lh_caudalmiddlefrontal-rh_fusiform,0.016121948426037237,0.01644582768410509,-0.004096423546131872,0.00037042601556831403,0.010302639553560072
lh_caudalmiddlefrontal-rh_inferiorparietal,0.015798518887271892,0.0023510161409427454,0.00966571609956082,0.012822668922176312,0.013738397082343437
lh_caudalmiddlefrontal-rh_inferiortemporal,0.019309125705215237,0.019794817041144885,-0.017989573193006588,-0.011041792935144734,-0.009270348834893216
lh_caudalmiddlefrontal-rh_isthmuscingulate,-0.01577210127883203,0.03298428141051257,0.024910629300471155,0.035236274500816955,-0.006303771302019647
lh_caudalmiddlefrontal-rh_lateraloccipital,-0.0017986775524098896,0.023339364667822472,0.029699404382203212,-0.002840726605138978,0.022153876111180394
lh_caudalmiddlefrontal-rh_lateralorbitofrontal,0.021626251015070205,0.010990935230487534,-0.011572309930817147,-0.004942358550902449,0.009736317334148804
lh_caudalmiddlefrontal-rh_lingual,-0.011715377978223012,0.038700894089854616,0.034293666942139124,-0.015761445317759068,0.0020049981924428503
lh_caudalmiddlefrontal-rh_medialorbitofrontal,0.019197782032642104,0.011976218825220621,-0.006051025126804949,0.006631493850730824,0.008069056747938626
lh_caudalmiddlefrontal-rh_middletemporal,0.022476463038967474,0.011718107774388479,-0.014264282523799632,0.007747978006705897,0.012255687077440527
lh_caudalmiddlefrontal-rh_parahippocampal,0.008463763739007956,0.017048627054060628,-0.0042440647763081225,-0.00043542593058702473,-0.010088396799179554
lh_caudalmiddlefrontal-rh_paracentral,0.013942867327568479,0.019461899792387653,-0.00992274616126435,-0.002957940995720714,-0.001988158620102496
lh_caudalmiddlefrontal-rh_parsopercularis,0.018924863601625038,0.008631141232751128,-0.015342221543282717,-0.00307215308577897,0.012967551027447574
lh_caudalmiddlefrontal-rh_parsorbitalis,0.02453764048415358,0.009196614717484073,-0.01711395230527142,0.0005438871850776342,0.020986422898998755
lh_caudalmiddlefrontal-rh_parstriangularis,0.011169213371074144,0.011218589979453969,-0.01521803900563391,-0.008092883033241028,-0.005044279432386131
lh_caudalmiddlefrontal-rh_pericalcarine,-0.01820695949020933,0.032935432766268376,0.03639329546787476,-0.025932062775447802,-0.0008416630581646624
lh_caudalmiddlefrontal-rh_postcentral,0.003689554625989434,0.026945522471972207,0.008601228445804179,0.003169074744911299,0.015263672594822817
lh_caudalmiddlefrontal-rh_posteriorcingulate,-0.0016668559470027784,0.030628441746199903,-0.0069651355907707204,0.054088121254358745,-0.0224799894302816
lh_caudalmiddlefrontal-rh_precentral,0.017681151337673992,0.013757899562902713,-0.022845307861506053,-0.023705299706225716,-0.0009064752876429538
lh_caudalmiddlefrontal-rh_precuneus,0.010849339118287726,0.01369593929229946,0.013531578811017863,-3.562197952428379e-05,0.008920524829928738
lh_caudalmiddlefrontal-rh_rostralanteriorcingulate,0.03586886727733831,0.00922174572224057,-0.029067537388466517,-0.017563109227330054,-0.0030244264838299993
lh_caudalmiddlefrontal-rh_rostralmiddlefrontal,0.0062226531371809045,0.01047284508456739,0.012496473000709928,0.02378920583150476,0.019080836257567586
lh_caudalmiddlefrontal-rh_superiorfrontal,0.04003379295808206,0.0004921244830602003,-0.011441031324633946,-0.00842340657456104,0.0003268256005534012
lh_caudalmiddlefrontal-rh_superiorparietal,-0.010014076351840609,0.03943118792989236,-0.0038818091274295447,-0.001691514790770276,0.02687611757746062
lh_caudalmiddlefrontal-rh_superiortemporal,0.016977674980845996,0.025686271155348384,-0.02800143200519406,-0.010091590275640445,0.012231517396570982
lh_caudalmiddlefrontal-rh_supramarginal,0.028613161363332,-0.0008782702648059749,-0.004097089922279094,-0.0011778142808810815,-0.0008375126883634629
lh_caudalmiddlefrontal-rh_frontalpole,0.039250409226450955,-0.00972181316920315,0.0016817635740691368,-0.016721329738292965,0.00710959535386355
lh_caudalmiddlefrontal-rh_temporalpole,0.006790738795770294,0.029769018871777346,0.009900726623977922,0.013182125514323498,-0.03621964106979851
lh_caudalmiddlefrontal-rh_transversetemporal,0.012409003070016047,0.007117431333458154,-0.0013071087782261248,-0.020435294437255506,-0.009257851101713276
lh_caudalmiddlefrontal-rh_insula,0.004938133192657918,0.023286527211239666,-0.008332232498140328,-0.011925071487183407,-0.0011677567770821363
lh_cuneus-lh_entorhinal,-0.003035769465958713,0.02681094222928049,0.026849032652280936,-0.017434163484314313,-0.006042373502881865
lh_cuneus-lh_fusiform,0.008466674946925205,0.020114503442714805,0.03812144148991997,-0.03394402006022438,-0.020873269973405332
lh_cuneus-lh_inferiorparietal,0.008943800270719832,0.013606189687237043,0.04965609109467036,-0.039037799270361315,-0.016593562142394234
lh_cuneus-lh_inferiortemporal,0.008777004019691774,0.01720796174420816,0.04482004170816056,-0.030652644294959012,-0.0178508056938021
lh_cuneus-lh_isthmuscingulate,0.013718282810575404,-0.001849923340813563,0.03290720678810345,-0.014771968630502877,-0.017480800354185016
lh_cuneus-lh_lateraloccipital,0.019340784262689845,-0.012268940470879456,0.054017530056330164,-0.009795041940145435,-0.01786040564012264
lh_cuneus-lh_lateralorbitofrontal,0.011105888048468444,0.012232623423531114,0.05058935568750176,-0.02804366659209211,-0.01209059017180622
lh_cuneus-lh_lingual,0.013289823780234035,0.0017901519138820868,0.020862747373088804,0.0010267510723293463,-0.014892458807606652
lh_cuneus-lh_medialorbitofrontal,0.008811327553050531,0.020814980653732894,0.027084348324825522,-0.05459044173240547,-0.02840873103343557
lh_cuneus-lh_middletemporal,0.006721296589214477,0.01762906076796887,0.05410289793231509,-0.016548862627900018,0.007284549097489697
lh_cuneus-lh_parahippocampal,0.016130336031212646,-0.0023342358696636116,0.03775243128636433,-0.013175814587720762,0.00580053434127811
lh_cuneus-lh_paracentral,-0.0017561009980856398,0.02221631958973819,0.03503597759839925,-0.022059040802788775,-0.02226304138949314
lh_cuneus-lh_parsopercularis,-0.004635126410626622,0.02825945667236861,0.04241894766099371,-0.02556611791146442,0.00288877135330395
lh_cuneus-lh_parsorbitalis,0.0040305817490050785,0.02097629973968458,0.04389442947332428,-0.022317029171601836,0.006055946474368297
lh_cuneus-lh_parstriangularis,0.005701621604972055,0.017740030796316864,0.04762134563837499,-0.027367145195666517,-0.005904459947707602
lh_cuneus-lh_pericalcarine,0.0009115295316661189,0.01891102817916968,-0.02527506195287737,-0.020498309622820225,0.005434146175880642
lh_cuneus-lh_postcentral,0.005344587967183678,0.015516484670103888,0.0413505715662104,-0.014362656608205215,-0.009187477707213123
lh_cuneus-lh_posteriorcingulate,0.029624244301515217,-0.00451426235443721,0.036419019718706626,-0.028557732103204184,-0.03233931794870191
lh_cuneus-lh_precentral,-0.015440808114020398,0.03581501260652539,0.04233088579630151,-0.0145581385778491,-0.006789440401450448
lh_cuneus-lh_precuneus,-0.0015917046721716044,0.030092018754071727,0.027961429562187976,-0.04035563232995326,-0.022158823851368137
lh_cuneus-lh_rostralanteriorcingulate,0.029249697317555532,0.006229416060927917,0.024311637307075057,-0.05059764506928315,-0.025186796925190044
lh_cuneus-lh_rostralmiddlefrontal,0.00988194609072421,0.016718316556055293,0.04869170923641065,-0.04397227764749359,-0.014587926613229016
lh_cuneus-lh_superiorfrontal,0.0016691209999791362,0.0254073500915679,0.048899622659405145,-0.041193443200544196,-0.020864112058825247
lh_cuneus-lh_superiorparietal,0.004634803165737836,0.018685537537114015,0.03844558390537768,-0.04048166854382519,-0.03255192870296886
lh_cuneus-lh_superiortemporal,-0.008639534087072005,0.03966072410173041,0.03205694229437971,-0.022293530628787743,0.014888912761671124
lh_cuneus-lh_supramarginal,-0.0013540638627838456,0.027387703060584117,0.044988347923239295,-0.031356652305350376,-2.428768446421588e-05
lh_cuneus-lh_frontalpole,0.016270184554048803,0.003688489648263469,0.03345480366905663,-0.023831322704185448,0.024006779747480635
lh_cuneus-lh_temporalpole,-0.00640298221679881,0.03876820633690289,0.029682380755727565,-0.006709830335791647,-0.03296791189632862
lh_cuneus-lh_transversetemporal,0.013419504198113889,0.011744700407804275,0.017672023386159922,-0.005340565494687674,0.004397735574851357
lh_cuneus-lh_insula,-0.002025727023107752,0.03327691138643088,0.008684163719727241,-0.03889543365354689,-0.019915550210218937
lh_cuneus-rh_bankssts,0.0046317993654181894,0.02545693990637692,0.010044091107694922,-0.03202020877307753,-0.0011509724704531652
lh_cuneus-rh_caudalanteriorcingulate,0.037644492444830466,-0.020176566709024752,0.047293432127393245,0.00781356362051617,-0.006529186481410866
lh_cuneus-rh_caudalmiddlefrontal,0.0015068122571448045,0.022145942131570374,0.03927508665230974,-0.026282738193448504,-0.005587051551667562
lh_cuneus-rh_cuneus,0.004830015798238935,0.006945095757792159,0.0016699453211921774,-0.01234896427525893,-0.021363237022755242
lh_cuneus-rh_entorhinal,0.0006606400179855974,0.019845134572176897,0.028325643399811053,-0.014472426338005254,-0.007866490135340765
lh_cuneus-rh_fusiform,0.011716767710921375,0.01655099925514506,0.034344206549503195,-0.02212543891604703,-0.005090499685514411
lh_cuneus-rh_inferiorparietal,0.0070270104477605745,0.01641663199382462,0.04317880614671475,-0.030272357681953955,-0.006933401669279273
lh_cuneus-rh_inferiortemporal,0.007602233837744417,0.020380000722524445,0.0374678933742803,-0.026018151849493704,-0.005033423055986219
lh_cuneus-rh_isthmuscingulate,0.01896273725667779,-0.004188448353560749,0.03775564692347553,-0.01529654722919466,-0.006955245107733411
lh_cuneus-rh_lateraloccipital,0.019345441637708426,-0.00999105199728,0.04571813990977482,-0.007852625199994199,-0.014982583699058557
lh_cuneus-rh_lateralorbitofrontal,0.01769292319794684,0.008511097040273098,0.04653556376818048,-0.019572377655363633,-0.0035459646806610973
lh_cuneus-rh_lingual,0.0059673669213212545,0.013627753760722873,-0.0006963689100625784,-0.016886713404968896,-0.0243168120103992
lh_cuneus-rh_medialorbitofrontal,0.012411449315107747,0.020352907501805732,0.020753313693998576,-0.05513294498245543,-0.02353147752333737
lh_cuneus-rh_middletemporal,0.0062356561950377915,0.021801085623929267,0.040603283059383224,-0.02302079373041837,0.002554911022104929
lh_cuneus-rh_parahippocampal,0.02224618197218145,-0.007488075916787221,0.04220667363547934,-0.010457021395950205,-0.002331479136446465
lh_cuneus-rh_paracentral,0.008460886643678885,0.008562096109797294,0.04993827373827585,0.0013436684570398833,-0.0007828518708941357
lh_cuneus-rh_parsopercularis,-0.0024379558870609307,0.02803182118681992,0.030584438013985644,-0.028667259114237675,0.00360222331252862
lh_cuneus-rh_parsorbitalis,0.004547721555455182,0.020367958859371465,0.037254555473309844,-0.024060318879273474,0.005585724487817549
lh_cuneus-rh_parstriangularis,0.009927548238622299,0.00870098183315944,0.05573874950477362,-0.016189366943842137,0.005585605696968722
lh_cuneus-rh_pericalcarine,-2.0753710162353937e-05,0.012194671197220666,-0.013203802900356887,-0.011510320428756594,0.0022693438563496054
lh_cuneus-rh_postcentral,0.005117963464860999,0.020850515094762705,0.022930889390272942,-0.020401849241783506,-0.00970897485494516
lh_cuneus-rh_posteriorcingulate,0.026591715863906962,0.0010654682180140829,0.027894749257462118,-0.027838770896436427,-0.038377456518513
lh_cuneus-rh_precentral,-0.00673753532889473,0.026388915809441995,0.04344283981700015,-0.005576260744878822,0.0006590576811961901
lh_cuneus-rh_precuneus,0.0011320352920076416,0.029077550937733204,0.019517405610292197,-0.0347594777823948,-0.017092619413112468
lh_cuneus-rh_rostralanteriorcingulate,0.03484074915302315,-0.008026031786165316,0.03252673084669678,-0.04183232379270362,-0.010433808380503711
lh_cuneus-rh_rostralmiddlefrontal,0.016918309143459393,0.007784384560855081,0.04718673780479299,-0.03849726921641483,-0.009474575020493092
lh_cuneus-rh_superiorfrontal,0.0066627256291160175,0.019733836031472787,0.043876710388169045,-0.037433684848085486,-0.018194290808876884
lh_cuneus-rh_superiorparietal,0.01445454729397289,0.005300086702443357,0.04180454165704564,-0.018193900534036904,-0.009973779143205973
lh_cuneus-rh_superiortemporal,-0.011508378354099687,0.047422234478268155,0.012707077362887332,-0.03516909898524326,0.003958876452643794
lh_cuneus-rh_supramarginal,-0.0041464546281768325,0.03482439815796616,0.02547804106351091,-0.03938235825782859,-0.008985883658016483
lh_cuneus-rh_frontalpole,0.02160319540591939,0.0009674329003282396,0.026810887527441346,-0.029063761199625508,0.012670195626668863
lh_cuneus-rh_temporalpole,-0.005071704204965958,0.03497027502062275,0.03184554816038879,0.0022762038198874306,-0.029142411214039963
lh_cuneus-rh_transversetemporal,0.01904511722707785,0.004492045850644952,0.0234562597331488,0.0006782076326773242,-0.002874299409319517
lh_cuneus-rh_insula,0.007810391740474822,0.023637452359760714,0.016121162573243076,-0.03382645181104574,-0.02039108768884652
lh_entorhinal-lh_fusiform,0.022804314239634638,-0.0069839764804642155,0.013196121557910993,-0.008113390378245535,-0.038484356241532736
lh_entorhinal-lh_inferiorparietal,0.005335390539646882,0.014868489473142604,-0.002366794264103884,-0.001693119812409996,-0.007628503395410456
lh_entorhinal-lh_inferiortemporal,0.01868210638487072,-0.005658668764116053,0.006814672857880291,-0.0019875471626249245,-0.01642743793806244
lh_entorhinal-lh_isthmuscingulate,0.0022183474327666076,0.021242080279612323,0.019085314026808912,0.018241252720273608,-0.023940365446955235
lh_entorhinal-lh_lateraloccipital,-0.0006548263914383666,0.024741782516534847,0.005175750158460947,0.0005402904013779389,0.01088955302651963
lh_entorhinal-lh_lateralorbitofrontal,0.018069610886964568,0.0011808224377955513,0.013380737105014784,0.0063855390906608685,-0.020754564270063624
lh_entorhinal-lh_lingual,0.0054509733033759914,0.022427786997223486,0.02710027548299601,-0.004545080858366774,-0.0003921016016017887
lh_entorhinal-lh_medialorbitofrontal,0.0008737623116469887,0.020031991673421186,-0.002616125737409591,-0.002809528546656838,-0.020006292077182887
lh_entorhinal-lh_middletemporal,0.01584067607390181,-0.004064489442849435,0.009605639111996842,0.005413837908692974,-0.007490830678380025
lh_entorhinal-lh_parahippocampal,0.023125995735074394,-0.01014789478319795,0.03259730266999708,0.02031856532340237,-0.017204751788693625
lh_entorhinal-lh_paracentral,0.012593051712519489,0.01398483990421762,-0.0029442765122366806,-0.005977312225795741,0.0062358085607090155
lh_entorhinal-lh_parsopercularis,0.01086520697196531,0.010931075164268413,-0.001070232591458384,-0.0024996689395364873,-0.012099785522643468
lh_entorhinal-lh_parsorbitalis,-0.016817410999332323,0.043209295894792256,-0.030542083733514667,-0.020298178182590217,-0.008378472548262027
lh_entorhinal-lh_parstriangularis,-0.0023179032654609315,0.023368598744989363,-0.00978387695005103,-0.003646695937230451,-0.0033389846868240773
lh_entorhinal-lh_pericalcarine,0.0007413944867322177,0.023982400334260218,0.01878489900925264,-0.014868851414710085,0.006512912311236004
lh_entorhinal-lh_postcentral,0.004746824041596034,0.021814860245956694,0.0009405090760596586,-0.0007546637908060429,0.005135621003742981
lh_entorhinal-lh_posteriorcingulate,0.03142546396846967,-0.002948433428570625,0.017889926511983678,0.03707059759110672,-0.02240227029022452
lh_entorhinal-lh_precentral,0.011877707101559803,0.013375857045005097,-0.004779385864333186,-0.006795840160433684,-0.0076966792971101166
lh_entorhinal-lh_precuneus,0.008803048524855838,0.01187071163786871,0.003980790136252442,-0.0002969630037780085,-0.0030290591220632664
lh_entorhinal-lh_rostralanteriorcingulate,0.04429308592910454,-0.017297738506513755,0.02104518930324389,0.012980782257404814,-0.020094272784922425
lh_entorhinal-lh_rostralmiddlefrontal,0.006144007220525326,0.009306929343556413,0.009925328577203681,0.008848937307602493,-0.005687754847174254
lh_entorhinal-lh_superiorfrontal,0.005855484771593683,0.01096100463290897,0.0024047625452813717,-0.003154018096356216,-0.0072239410931235985
lh_entorhinal-lh_superiorparietal,-0.007295362337213397,0.036524160786474524,-0.009301830111682811,-0.004227559082454251,0.011385061642973496
lh_entorhinal-lh_superiortemporal,0.01341532493119843,0.0020333935089005893,0.0027087911211005305,-0.0013052056388485331,-0.013180110343224524
lh_entorhinal-lh_supramarginal,0.007516803429222169,0.009101385576842033,-0.0018085964486607637,-0.004473804826662476,-0.014260686901798747
lh_entorhinal-lh_frontalpole,-0.018620211642919725,0.049918442985204564,-0.038897232111856306,-0.040517776881047324,-0.013036195159753284
lh_entorhinal-lh_temporalpole,-0.0083005843040826,0.02897668260062145,-0.006981509448193213,-0.0027015429110293482,-0.030899132834197998
lh_entorhinal-lh_transversetemporal,0.02836499675349748,-0.010908018232096936,0.015037167904355466,-0.005785105277414064,-0.02089801850735448
lh_entorhinal-lh_insula,0.026127356191238533,-0.008203591497452024,0.030228741491320304,0.018630066197048906,-0.0028768571420163206
lh_entorhinal-rh_bankssts,0.023736804779399497,-0.0012282467941010524,-0.004676586122942507,-0.016246311536479676,-0.026361885109733845
lh_entorhinal-rh_caudalanteriorcingulate,0.0165246622395233,0.01290480852338675,-0.0012783047193748987,0.030456379573914137,-0.02552849204909826
lh_entorhinal-rh_caudalmiddlefrontal,0.005256223106612207,0.021129030139155926,-0.013278278942639285,-0.016775021852100013,-0.016908528386656536
lh_entorhinal-rh_cuneus,-0.004929751969107373,0.023756088367877275,0.032306924695039374,-0.01246169630375696,-0.008572099465614571
lh_entorhinal-rh_entorhinal,0.007084097303530438,-0.0032814800700279043,-0.008890819250737463,-0.010571550737258897,-0.013230683285953814
lh_entorhinal-rh_fusiform,0.022542934193950512,-0.004449637592822337,0.010051020304778658,-0.00978400532800153,-0.03747075954882364
lh_entorhinal-rh_inferiorparietal,0.0054647789316408036,0.01293427072203893,-0.004327531984711205,-0.008395130053783475,-0.016740132853672755
lh_entorhinal-rh_inferiortemporal,0.01794483875582316,-0.004513153591614211,0.0054758934937065625,-0.0029571412138932325,-0.018765930643827287
lh_entorhinal-rh_isthmuscingulate,0.00534929210536448,0.013739652538245136,0.029649826019630673,0.02373432715992303,-0.024422095897853238
lh_entorhinal-rh_lateraloccipital,0.002391994978301985,0.01880700752057436,0.01077939510005372,0.0026438956613255016,0.011291799019528861
lh_entorhinal-rh_lateralorbitofrontal,0.018485813676934495,-0.00037176625324574766,0.01394366853686231,0.006241533287512454,-0.020691564692974628
lh_entorhinal-rh_lingual,0.00036725949408091874,0.026255886775428228,0.025032642329869,-0.00891765745268483,-0.004748838430043827
lh_entorhinal-rh_medialorbitofrontal,0.0009168266386288639,0.01724159886431878,0.0016330418728241567,0.00050253518182307,-0.017164344221859834
lh_entorhinal-rh_middletemporal,0.01723501672388907,-0.005616009497658784,0.011189767054058067,0.006039630306764637,-0.009161797644607332
lh_entorhinal-rh_parahippocampal,0.023463536881578415,-0.010457258711080043,0.03066890292447516,0.015436876833317233,-0.016335355660205997
lh_entorhinal-rh_paracentral,0.011457607847998777,0.011789750922885887,-0.0009743806233191446,-0.006718947451801193,-5.539055352234122e-05
lh_entorhinal-rh_parsopercularis,0.006136137682762622,0.017779290017303398,-0.009200500995461245,-0.008244220252093815,-0.016434419408906966
lh_entorhinal-rh_parsorbitalis,-0.01438001351041321,0.03569581305967796,-0.021278153574636534,-0.01403430512616573,-0.00882407738707227
lh_entorhinal-rh_parstriangularis,-0.01015129941838693,0.0332439060234256,-0.02245289374646048,-0.01832101799314829,-0.019402339748077355
