,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
lh_bankssts-rh_precentral,0.02933977987738302,-0.001469166343203556,-0.009670789443084343,0.02328051287522475,0.0016096929800919846,0.006790321874338436
lh_bankssts-rh_precuneus,0.03396962244973325,-0.008066827864786708,0.009190472469500189,0.013197874338671601,-0.0050861722442859586,0.010261719038351757
lh_bankssts-rh_rostralanteriorcingulate,0.03742147605094349,-0.003088133133498873,-0.016647610560008616,0.03248425860078733,0.02498170115482861,-0.004104762347191659
lh_bankssts-rh_rostralmiddlefrontal,0.027196583513373677,-0.004177044566262225,0.008704737912912371,0.010282037730874688,-0.012996213150558105,0.010993314162635518
lh_bankssts-rh_superiorfrontal,0.03630993722773664,-0.009392320699582422,0.009464091522322702,0.024160252467845502,0.005454793506420757,0.01344779312955652
lh_bankssts-rh_superiorparietal,0.014292078028315836,0.017364223243112147,-0.0061140070623590306,0.008812124545970674,-0.02966370012202491,0.000629193491563257
lh_bankssts-rh_superiortemporal,0.027589329452854857,0.0011303571470776203,-0.0009607872889095492,0.0071522757604870705,-0.018131817088424318,0.0030293782440896696
lh_bankssts-rh_supramarginal,0.03530077218258466,-0.006578030686843932,-0.0002717158047662008,0.020551829371069932,0.0054597306364416245,0.01797061740077839
lh_bankssts-rh_frontalpole,0.03713636472597669,-0.009783843851359102,0.010142847692850664,0.028543397778766636,-0.004399034886318006,0.0066939579123836985
lh_bankssts-rh_temporalpole,0.020630738535312186,0.015474404613243498,0.00970356842964974,0.0032322673720180345,0.038957492013072574,0.013897531506425883
lh_bankssts-rh_transversetemporal,0.007230918823345509,0.010783135213353627,-0.0250207246365133,0.032575796264893084,0.03511483764430014,-0.030843633717097602
lh_bankssts-rh_insula,0.003920122673978457,0.005307274279519721,-0.006131937756797958,-0.004525125107867301,0.011252101880194645,-0.005509000410521687
lh_caudalanteriorcingulate-lh_caudalmiddlefrontal,0.01118446506902353,0.019005051914713272,-0.02474943474785844,-0.041138902191651845,-0.001104005477380153,-0.015189660679389358
lh_caudalanteriorcingulate-lh_cuneus,0.030445830207157572,-0.01337825127456209,0.03771526242233316,0.00976896047918802,0.023690017279088132,0.012637401031429978
lh_caudalanteriorcingulate-lh_entorhinal,0.026010078302194616,-0.0020515184640412538,0.003183019872957236,-0.032872510027460146,0.01861616096213236,-0.016128619858630282
lh_caudalanteriorcingulate-lh_fusiform,0.013591152085796272,0.0120651135790609,-0.023000744732071678,-0.041691489773636604,0.005887996269749485,-0.0070529645505600196
lh_caudalanteriorcingulate-lh_inferiorparietal,0.01730762634367766,0.014267365468595413,-0.025793973737858494,-0.034143292635938384,0.010473358655781603,-0.0012753549579223907
lh_caudalanteriorcingulate-lh_inferiortemporal,0.01849694611102325,0.011427665906925545,-0.020575293376357492,-0.028706227998261204,0.023056684238590017,0.009186118177217638
lh_caudalanteriorcingulate-lh_isthmuscingulate,0.020451560092844396,-0.009127357697781283,-0.00032278610860789127,-0.013741464408544695,0.010485436515719865,-0.001714197761692843
lh_caudalanteriorcingulate-lh_lateraloccipital,0.031437073176030554,-0.003552017416568004,0.0008113752087310968,-0.015206799473629785,0.014069596744899713,-0.0020891684928243384
lh_caudalanteriorcingulate-lh_lateralorbitofrontal,0.016711509186047503,0.008925592437145002,-0.023747530403770804,-0.02802034174095141,0.01713134773181618,-0.0053059049025266135
lh_caudalanteriorcingulate-lh_lingual,0.02710442485446877,-0.0020488178529952487,0.00634903027225349,0.014660632099244165,0.02725923888409036,0.004903904222885135
lh_caudalanteriorcingulate-lh_medialorbitofrontal,0.03187930252449069,0.0014020223800623526,-0.010763723952198576,-0.018560785683726967,0.025341562645478793,0.01122723852027867
lh_caudalanteriorcingulate-lh_middletemporal,0.023095804195018995,0.015241499844684404,-0.029908012085078317,-0.011391615990631434,0.03883253693261486,0.014526201373550615
lh_caudalanteriorcingulate-lh_parahippocampal,0.011875131742835634,0.022919099633638668,-0.030208460815134158,-0.008221134726057492,0.0399205286289129,0.015554491891749036
lh_caudalanteriorcingulate-lh_paracentral,0.03076072331986589,0.00032982405783023793,-0.009928650982799277,-0.037123235184466384,0.0008468528404321707,-0.011913185796943053
lh_caudalanteriorcingulate-lh_parsopercularis,0.009369344704527261,0.022256203219108272,-0.03485955002347574,-0.025263995293893622,0.015734341121756958,-0.0002003876129736734
lh_caudalanteriorcingulate-lh_parsorbitalis,0.025424725564178914,0.014648118365036641,-0.022779761948244482,-0.01638115962387906,0.0033733599114243746,-0.01042835439313385
lh_caudalanteriorcingulate-lh_parstriangularis,0.02249133860394674,0.01091281313384916,-0.020220647999445358,-0.032175000366646535,0.010740872266348383,-0.01320858087666168
lh_caudalanteriorcingulate-lh_pericalcarine,0.005643421347688094,0.004684615809282298,0.020355271840651997,0.04064113614569266,0.020033746099372977,0.018732266618370193
lh_caudalanteriorcingulate-lh_postcentral,0.028109735171147704,0.00517165603104417,-0.005853280221297188,-0.022013578450266354,0.010726849168656483,0.011913770663132418
lh_caudalanteriorcingulate-lh_posteriorcingulate,0.013393609799236256,-0.0008936544271959553,-0.016910782933678613,0.003763051711061871,0.015353667741370971,-0.006619024593970514
lh_caudalanteriorcingulate-lh_precentral,0.01647680117400898,0.020732044167936867,-0.033568192121582484,-0.03199571783599927,0.0149491540961159,0.00574855371276871
lh_caudalanteriorcingulate-lh_precuneus,0.021249034794284662,0.008595687385592776,-0.02220622914400171,-0.028418151512161018,0.016544314093534705,0.008851923850706869
lh_caudalanteriorcingulate-lh_rostralanteriorcingulate,0.013494308431707302,-0.0005551303664979256,-0.01950386565685254,-0.016696513098619272,0.01012987231360777,-0.014997314700350527
lh_caudalanteriorcingulate-lh_rostralmiddlefrontal,0.022467111705504986,0.00589795201239245,-0.011017731949507512,-0.04710785821036286,0.003408806154581336,-0.01156125929140102
lh_caudalanteriorcingulate-lh_superiorfrontal,0.01687626993760924,0.01553388505047344,-0.01685155285493294,-0.04707998164021961,0.0004926152505056968,-0.011268444972692818
lh_caudalanteriorcingulate-lh_superiorparietal,0.016188994257693167,0.017895329793381234,-0.020499261875407994,-0.03271776137629994,-0.008533898856693223,-0.004676839974451928
lh_caudalanteriorcingulate-lh_superiortemporal,0.020948000194519995,0.017710176282941706,-0.021800474320493948,-0.036973471060008305,0.00948028172746259,0.0017449824420644312
lh_caudalanteriorcingulate-lh_supramarginal,0.018105470917548546,0.012320203822793842,-0.023924683473893794,-0.03275081923551919,0.016047480443624588,0.005488799461765617
lh_caudalanteriorcingulate-lh_frontalpole,0.030421058782187753,0.006479280324824038,-0.00978157359562812,0.009632299452855287,0.007750946017729866,-0.01185108691346106
lh_caudalanteriorcingulate-lh_temporalpole,0.0138752946630786,0.025392321478994378,-0.006584098637216986,-0.018587750918402375,0.04928757324144119,-0.0003662074790579053
lh_caudalanteriorcingulate-lh_transversetemporal,0.017626831838557507,0.0022947029414370095,-0.012621320182057857,-0.024484398075708853,0.010955743786392058,-0.021177815589291143
lh_caudalanteriorcingulate-lh_insula,-0.005517794892245463,0.039618395023258694,-0.05338735528176862,0.014126875837001984,0.04127658150987193,0.01368908649627142
lh_caudalanteriorcingulate-rh_bankssts,0.009830950350173768,0.02178755658271822,-0.03130904576910909,-0.015607249758074883,0.00537609534268224,0.018843510053484988
lh_caudalanteriorcingulate-rh_caudalanteriorcingulate,0.009942157846144687,0.00017085738148632897,-0.00907126324004418,-0.00881525232740446,0.007035633413963203,-0.0030141920238050198
lh_caudalanteriorcingulate-rh_caudalmiddlefrontal,0.009301227410214009,0.023915849090993715,-0.032485541720558585,-0.03276539642170183,0.005057784710083889,-0.013071098164035599
lh_caudalanteriorcingulate-rh_cuneus,0.030261475720436772,-0.018527082184964006,0.04865821374330513,0.0036644953987060407,0.02317301545507132,0.015254237029513283
lh_caudalanteriorcingulate-rh_entorhinal,0.02643018695466272,-0.002247411507567246,0.005563688207750319,-0.028152287082734276,0.021916426811605945,-0.016249558006420136
lh_caudalanteriorcingulate-rh_fusiform,0.015460192868835659,0.010940449916050305,-0.02236085388047729,-0.037348729984484096,0.006219314047786555,-0.003900014207546605
lh_caudalanteriorcingulate-rh_inferiorparietal,0.02127649951305706,0.0073486134461682,-0.017317435377622568,-0.04431462431896045,0.00136955174111501,-0.008317560647334998
lh_caudalanteriorcingulate-rh_inferiortemporal,0.019795212788962072,0.008982846017267797,-0.017331759443029063,-0.03483234838681219,0.011897106407196089,0.0008795323238333921
lh_caudalanteriorcingulate-rh_isthmuscingulate,0.022695332535525824,-0.012826203437046815,0.003325128584144846,-0.020669041015935495,-0.00026666498996636345,-0.01571286590115966
lh_caudalanteriorcingulate-rh_lateraloccipital,0.03374289299880775,-0.003854635647629288,-0.0007068603674959312,-0.0169435231776922,0.01594423896708107,0.0012005094500875078
lh_caudalanteriorcingulate-rh_lateralorbitofrontal,0.0160957762201416,0.009636461768916436,-0.026520258091436252,-0.01990311331960705,0.017057581472626985,-0.005556967140970902
lh_caudalanteriorcingulate-rh_lingual,0.027337248510921897,-0.006837570687961603,0.017673924440361644,0.0005112327659254846,0.01505409280912361,-0.011944559167726257
lh_caudalanteriorcingulate-rh_medialorbitofrontal,0.03138994722040264,-0.0019913752188346887,-0.007764040666059735,-0.031878113784603264,0.009048479735250092,-0.004559421399541675
lh_caudalanteriorcingulate-rh_middletemporal,0.023934484166832814,0.011998329462906899,-0.02580650649907663,-0.021691787365596217,0.026243194604198956,0.012748186394108305
lh_caudalanteriorcingulate-rh_parahippocampal,0.01827555379585332,0.014115262338586287,-0.019337410567431212,-0.01864628725783483,0.024611280249612292,0.0039005812758223565
lh_caudalanteriorcingulate-rh_paracentral,0.026658632465824218,0.006104746265010099,-0.01994677557626864,-0.028019283324245043,0.013301964762160065,0.0014952421824735043
lh_caudalanteriorcingulate-rh_parsopercularis,0.007970239233449134,0.025859683714068674,-0.040203856172597294,-0.02034911762015109,0.011582721716319204,-0.0026102653462739215
lh_caudalanteriorcingulate-rh_parsorbitalis,0.026707084202545625,0.010358590543928412,-0.020489037973686845,-0.021360951288914017,0.003568051890410092,-0.013404983516998006
lh_caudalanteriorcingulate-rh_parstriangularis,0.019239266113627255,0.015152968829172352,-0.029132381694089906,-0.022872416900688246,0.017689998584321003,-0.008110164968607876
lh_caudalanteriorcingulate-rh_pericalcarine,0.006458822403535171,-0.0006076661516375078,0.02700708335378303,0.03433342175094118,0.02129784979753422,0.016244224230888987
lh_caudalanteriorcingulate-rh_postcentral,0.025376972756890926,0.011127142560698161,-0.015279646531577524,-0.01017835380463373,0.022192856873197025,0.020155920766847118
lh_caudalanteriorcingulate-rh_posteriorcingulate,0.008839904904857341,0.008121236414685264,-0.031104326436893325,0.013792702665100309,0.035924927855183954,0.017629659824906968
lh_caudalanteriorcingulate-rh_precentral,0.019291137198148497,0.017897165781793078,-0.02892721734175833,-0.0372111445630337,0.0005160263948818997,-0.010852697273051494
lh_caudalanteriorcingulate-rh_precuneus,0.02360356432702326,0.003928746378435346,-0.015495941396775308,-0.038149214846685466,0.0053197930237688235,-0.006591180668019212
lh_caudalanteriorcingulate-rh_rostralanteriorcingulate,0.014149430855926171,-0.0044312949945304655,-0.015965685318302492,-0.019758326229301775,-0.0020610611272024507,-0.01910499222739893
lh_caudalanteriorcingulate-rh_rostralmiddlefrontal,0.01962223989062825,0.01163156593115206,-0.01810378786206068,-0.03706496993325845,0.01015848291970782,-0.007703105492500848
lh_caudalanteriorcingulate-rh_superiorfrontal,0.01744488204848505,0.011946476005602074,-0.015459311829779509,-0.04307079197568964,-0.001422486307467841,-0.010785468331386612
lh_caudalanteriorcingulate-rh_superiorparietal,0.015859355610152677,0.02098766516522894,-0.025226463076586766,-0.024002404726321307,-0.002440074676341262,-0.0028917336242767835
lh_caudalanteriorcingulate-rh_superiortemporal,0.02104944760606188,0.014650249016461546,-0.019820377297894713,-0.04203861807185925,-0.007810219157175643,-0.01042993189607762
lh_caudalanteriorcingulate-rh_supramarginal,0.01683809248662551,0.013640208096869333,-0.024176240064737904,-0.0357898541886667,0.007443418179150012,-0.006331309649191313
lh_caudalanteriorcingulate-rh_frontalpole,0.03425431373494673,0.0009818001667326799,-0.0055617693945193124,0.007768446681229202,0.012234505003869373,-0.01015794745272651
lh_caudalanteriorcingulate-rh_temporalpole,0.010498038101480006,0.025660704226177337,-0.0024091845011914707,-0.024234921075044238,0.04318091864238179,-0.00161281734319464
lh_caudalanteriorcingulate-rh_transversetemporal,0.013398179487157687,0.010719027821000381,-0.025589405359312593,-0.012391977626897394,0.019727751793447025,-0.02061418124003312
lh_caudalanteriorcingulate-rh_insula,0.0034095225556987204,0.02961002217104737,-0.03973419548537226,0.004444713212514355,0.03313570689919529,0.02002606567031622
lh_caudalmiddlefrontal-lh_cuneus,-0.005665481535565553,0.027972851430538737,0.04829160968143348,0.020880565613937915,0.012847999270899323,0.0026196065445419315
lh_caudalmiddlefrontal-lh_entorhinal,0.009610884425192041,0.016428260772115337,-0.012596507558857013,0.01157264340247872,0.02152176219615976,-0.018367942377895626
lh_caudalmiddlefrontal-lh_fusiform,0.024180235924356027,0.00798466539539695,-0.004277508862692759,0.0028007989395818413,-0.0029650642096743928,0.0007915166785567603
lh_caudalmiddlefrontal-lh_inferiorparietal,0.015121239536928092,0.004468850190453114,0.006848229307544412,-0.015774398432425726,-0.01784351880949079,-0.003362159561245898
lh_caudalmiddlefrontal-lh_inferiortemporal,0.029194722385095885,0.002911373737772719,-0.007997895345703804,0.00024818655700191975,0.006032271174582811,0.028464572857499332
lh_caudalmiddlefrontal-lh_isthmuscingulate,-0.01782514509491885,0.04320477120071659,0.005067882251036807,-0.030126445120975606,0.0036010018229182214,0.0038682121030347814
lh_caudalmiddlefrontal-lh_lateraloccipital,-0.001752250550862489,0.026160137888670835,0.029821665917221383,0.007050582954679111,-0.010192201203215826,-0.004551813524780077
lh_caudalmiddlefrontal-lh_lateralorbitofrontal,0.02654198816644744,-0.0016919434937905059,0.008136979034014336,-0.004826641546076683,-0.021331439307521412,0.016850630017357843
lh_caudalmiddlefrontal-lh_lingual,-0.009466852870120503,0.0410573228506145,0.032598924393478224,0.013692654258221129,-0.0004357169873818985,-0.008614275502925794
lh_caudalmiddlefrontal-lh_medialorbitofrontal,0.01565822273977622,0.022152622013822433,-0.009578431083225607,0.0021800206573612015,-0.012875775753634505,-0.014794202121528986
lh_caudalmiddlefrontal-lh_middletemporal,0.017530993008850873,0.017436247095627123,-0.025554655363480276,0.010493974330286367,-0.009804187873561358,-0.0024149426785435714
lh_caudalmiddlefrontal-lh_parahippocampal,0.007184951897355415,0.02016248046710221,-0.00618416936551475,-0.006074305283174677,-0.0028873667850674925,-0.03157799621653825
lh_caudalmiddlefrontal-lh_paracentral,0.014904696604852644,0.02272820040375354,-0.01108025555762569,0.011989306581896002,-0.000409404074794612,-0.005348841716969374
lh_caudalmiddlefrontal-lh_parsopercularis,0.019904706647263112,0.008380844373430505,-0.015000176553743933,0.01929512335516617,0.0030975593678217897,0.016182575292573276
lh_caudalmiddlefrontal-lh_parsorbitalis,0.025410770338917258,0.011523834145964052,-0.025091583153229364,0.019464903309310833,-0.012303273751914754,-0.016835417326993434
lh_caudalmiddlefrontal-lh_parstriangularis,0.01599058121348675,0.009569201712368804,-0.02184867868070531,0.025550633031797068,0.02247642633771038,-0.0008806815107229733
lh_caudalmiddlefrontal-lh_pericalcarine,-0.015652840293359557,0.03872444249258248,0.035673294255496306,0.02376077119174508,-0.006088529891713145,0.002614139888086492
lh_caudalmiddlefrontal-lh_postcentral,0.00571456455649234,0.028122793557807713,0.013718993515417435,-0.00665639153235366,-0.025361832831641378,0.011815524076949968
lh_caudalmiddlefrontal-lh_posteriorcingulate,-9.983710519810184e-05,0.03526209215580718,-0.02301105707190605,-0.03599756734121592,0.012197762643749183,0.018289168162370213
lh_caudalmiddlefrontal-lh_precentral,0.02732320765096975,3.2187771799135536e-05,0.003285179188414703,0.0038802100213913204,-0.01809003934568175,-0.010051344832302012
lh_caudalmiddlefrontal-lh_precuneus,0.012423352157463438,0.015619565935967028,0.009415319974312622,-0.0041307637542832955,-0.013293013334135906,0.019309173692206773
lh_caudalmiddlefrontal-lh_rostralanteriorcingulate,0.03657251174254899,0.006355907973575403,-0.01813029369576967,0.005881857681917175,0.009515590786827961,-0.022884028284922538
lh_caudalmiddlefrontal-lh_rostralmiddlefrontal,0.014561871191416153,0.006232971253802522,0.010885806594716222,-0.01800740399306507,-0.022025615183211396,-0.006913143156704921
lh_caudalmiddlefrontal-lh_superiorfrontal,0.03466977502669294,0.000943723806279099,0.00015892080863486992,0.004761926131301221,-0.013358914108483295,-0.01369973172065358
lh_caudalmiddlefrontal-lh_superiorparietal,-0.00543643312934492,0.03814558311468179,-0.000652102079283509,-0.0023946360697235437,-0.03134836461349121,0.013410828352071108
lh_caudalmiddlefrontal-lh_superiortemporal,0.023722923529848162,0.0185230058007256,-0.013747876511829338,0.006997708854795071,-0.029399590029315695,0.0034096255618855566
lh_caudalmiddlefrontal-lh_supramarginal,0.031528366046907196,-0.009503956140669291,0.0070500893953156125,-0.0027551131615094963,-0.0014724531657283192,0.01718832987866552
lh_caudalmiddlefrontal-lh_frontalpole,0.03522680581108552,-0.005331202067995802,0.006666537792351365,0.025526356363154784,-0.007576450942081391,-0.011200595309126253
lh_caudalmiddlefrontal-lh_temporalpole,0.011870865777558203,0.029495728751600815,-1.8757054943720164e-05,-0.014006649797080654,0.031487361848693655,-0.017221430856145234
lh_caudalmiddlefrontal-lh_transversetemporal,0.006947367617824009,0.009511297282706735,0.010987316378547243,0.01895371467993777,0.017414041753852038,-0.019425200198643827
lh_caudalmiddlefrontal-lh_insula,0.0008849174221746326,0.030939507230800647,-0.015966922548044868,0.011607764261346298,-0.005507210754193463,-0.005090367627747941
lh_caudalmiddlefrontal-rh_bankssts,0.02260177141661822,-0.00407018920228675,0.0026685970613447023,0.0009652568662513178,-0.021114698166238698,0.018097276554435625
lh_caudalmiddlefrontal-rh_caudalanteriorcingulate,-0.0021605380226368247,0.03592245209207654,-0.028693639541257306,-0.046043473767605717,0.005041376370830628,-0.01417833474366398
lh_caudalmiddlefrontal-rh_caudalmiddlefrontal,0.02039048648736671,0.0077276750548449045,-0.018881833841495926,0.021102124677892894,0.008395044725287477,0.01595669327015504
lh_caudalmiddlefrontal-rh_cuneus,-0.008684626592361631,0.023348367289509977,0.055281566422631476,0.012430606623033197,0.015315975999947665,-0.003995375162444332
lh_caudalmiddlefrontal-rh_entorhinal,0.014789618903604168,0.012147717551224863,-0.005696520227795768,0.012967791099824651,0.027339327542118298,-0.016442430470410142
lh_caudalmiddlefrontal-rh_fusiform,0.018825627017526502,0.015527403625265893,-0.007271570235328243,0.0020692864571759556,-0.008175765348570483,-0.008816363733019101
lh_caudalmiddlefrontal-rh_inferiorparietal,0.01913903255983089,-0.001348177086515929,0.012981190003034333,-0.01469923112849381,-0.010894782195629364,-0.002475749788311559
lh_caudalmiddlefrontal-rh_inferiortemporal,0.024450477799087093,0.016128064476679308,-0.020364643261028464,0.014656237253339815,0.012447037672810987,0.04029562944311323
lh_caudalmiddlefrontal-rh_isthmuscingulate,-0.015595647975808029,0.033537857969674276,0.017369761803464077,-0.03634767739264877,0.004731984684359367,0.001415446083700933
lh_caudalmiddlefrontal-rh_lateraloccipital,-0.001220208984471042,0.023234917399047487,0.03370598940537525,0.0025585816240850548,-0.013553929468355645,-0.022775906898908526
lh_caudalmiddlefrontal-rh_lateralorbitofrontal,0.018453597642155484,0.01502518459587826,-0.012675221515562005,0.011945351928306546,-0.013311784050213875,0.013501719400252478
lh_caudalmiddlefrontal-rh_lingual,-0.014384000479682373,0.041083124566086024,0.03406011712786787,0.011400873721505108,0.0015551047201848396,-0.0260017769128061
lh_caudalmiddlefrontal-rh_medialorbitofrontal,0.020164154529608083,0.011249294945053813,-0.0009247117164668333,-0.0031419559081933106,-0.008071885939429287,-0.007104361388418479
lh_caudalmiddlefrontal-rh_middletemporal,0.021236891665593408,0.01285126703704575,-0.020610254702696753,-0.0022493686822005784,-0.01635926431462645,0.02106194478018737
lh_caudalmiddlefrontal-rh_parahippocampal,0.008548225653667009,0.017949746068102027,-0.005902213363044701,-0.002437995955825727,0.010214502063374906,-0.014884975875779029
lh_caudalmiddlefrontal-rh_paracentral,0.0176848132587928,0.01605908567685536,-0.006688108561130294,0.007720713185498193,0.0086667377219399,-0.005265662976855555
lh_caudalmiddlefrontal-rh_parsopercularis,0.020817236498534297,0.005963460547546536,-0.01300549339111755,0.006100226552143773,-0.014714609292847406,-0.01046410447065871
lh_caudalmiddlefrontal-rh_parsorbitalis,0.02921191025028657,0.004340338094936801,-0.012132483059432358,0.005971397780319267,-0.018285887405535422,-0.01686826872837678
lh_caudalmiddlefrontal-rh_parstriangularis,0.015131558001886463,0.006601312596374162,-0.011319744612403804,0.00808911914651081,0.006535432331331467,-0.0257931035336799
lh_caudalmiddlefrontal-rh_pericalcarine,-0.020284400388197867,0.035126873667249564,0.03922075670551468,0.02191031988586954,0.005596960106913382,-0.0015903502095286077
lh_caudalmiddlefrontal-rh_postcentral,0.002412421825744096,0.026939491709292485,0.01136111527644713,-0.007031987876817187,-0.011229774313302888,0.0004992055510504329
lh_caudalmiddlefrontal-rh_posteriorcingulate,-0.002869628761621805,0.032989139800934375,-0.011536515160354449,-0.04943490571756875,0.014291689999364173,0.01739453206064997
lh_caudalmiddlefrontal-rh_precentral,0.022213908945000093,0.008586820716752595,-0.019314883032922076,0.026634163741378114,0.007650911797201922,0.006050665839940783
lh_caudalmiddlefrontal-rh_precuneus,0.012226051533668436,0.012729634220253083,0.01588099987139236,-0.0006948786335170422,-0.004582826041424618,0.008404140103678018
lh_caudalmiddlefrontal-rh_rostralanteriorcingulate,0.033603297758090525,0.009391212454213248,-0.028116018741670325,0.018254581762969596,0.009828180518945165,-0.024901704006673634
lh_caudalmiddlefrontal-rh_rostralmiddlefrontal,0.010315668623533796,0.008764690325833288,0.013177499267480504,-0.020089777825929335,-0.01702284779333611,-0.006521687115736356
lh_caudalmiddlefrontal-rh_superiorfrontal,0.03735625352248841,0.0015798121328207842,-0.007142278110887403,0.012495625853860921,-0.004146312967141271,0.013280000724376864
lh_caudalmiddlefrontal-rh_superiorparietal,-0.008241279747348564,0.03799750756034999,-0.0028251347690024047,0.00013872882612897273,-0.022861309753042385,-0.011045305543201624
lh_caudalmiddlefrontal-rh_superiortemporal,0.020491230750825255,0.024680484970929475,-0.028617544269499424,0.019977280323571635,-0.016971562776275612,0.02830908718068755
lh_caudalmiddlefrontal-rh_supramarginal,0.030653109985538808,-0.0034133891347861976,-0.0014673350316627338,0.0030214909822228295,0.0025051511974483907,0.010461324046234607
lh_caudalmiddlefrontal-rh_frontalpole,0.03881466982055242,-0.010998695213948594,0.012954381611212146,0.01700345435563173,-0.008091935623276286,-0.019288285518662008
lh_caudalmiddlefrontal-rh_temporalpole,0.008571642621579304,0.031005731816798242,0.0038473477553915953,-0.017110250014453703,0.032284983208154414,-0.00861313028322582
lh_caudalmiddlefrontal-rh_transversetemporal,0.007559182927052232,0.010649818483452178,0.0013760525561010862,0.01919366484106479,0.016435049171468645,-0.049828456015830885
lh_caudalmiddlefrontal-rh_insula,0.005110746180118458,0.025538583015283167,-0.012955218996285834,0.015221578246065877,0.002318895600071942,0.014942547394171226
lh_cuneus-lh_entorhinal,-0.004866445638717513,0.02922288344755918,0.023933994971885943,0.010232331954638676,0.010909774891591973,-0.03268816614874832
lh_cuneus-lh_fusiform,0.006747507813498847,0.021329780934515413,0.03701359721372469,0.028221134521923274,0.028574675239798415,0.016036519824327078
lh_cuneus-lh_inferiorparietal,0.005478850595195863,0.015025723843246961,0.05465161400846231,0.033002499996050705,0.0235727351999896,0.00839317169374655
lh_cuneus-lh_inferiortemporal,0.008078358950479985,0.015753288300212505,0.04371387218737922,0.020717986877873816,0.02539161446960389,0.028675624940967877
lh_cuneus-lh_isthmuscingulate,0.01489623230701573,-0.0029016265916774874,0.03309138528030335,0.010743956772722895,0.0265290745327609,0.008870982534566252
lh_cuneus-lh_lateraloccipital,0.017356058052963086,-0.011814243900621295,0.05451517053954841,0.0022603626106877267,0.01930044691305416,0.02032168480422064
lh_cuneus-lh_lateralorbitofrontal,0.011075413131661518,0.009436442721569894,0.05303575352665104,0.0165029445971953,0.020635398867673592,0.028063270292081943
lh_cuneus-lh_lingual,0.008251998921495508,0.006794846630557588,0.01723062966432968,-0.0010488942126513207,0.014036046191796511,0.018241569865647
lh_cuneus-lh_medialorbitofrontal,0.006836679608726591,0.020333561896056646,0.02894304901543089,0.04686615870789479,0.041643632518478246,0.026552908251042225
lh_cuneus-lh_middletemporal,0.0010686755203776356,0.021175912450747795,0.05035550282155312,0.010387708066604192,-0.002231965257729642,-0.00214217299761077
lh_cuneus-lh_parahippocampal,0.017782945694527277,-0.002535093300938009,0.03958326592694419,0.00986387754681547,0.0009738751904470755,-0.010743424108982113
lh_cuneus-lh_paracentral,-0.004004172157850821,0.02517507977992283,0.03747560255672184,0.016849612836757927,0.02026218651587699,0.04023896472799168
lh_cuneus-lh_parsopercularis,-0.007203659072023823,0.027696292623456697,0.04536639023996157,0.0174562928465903,0.0012144787569512963,0.018832872011871636
lh_cuneus-lh_parsorbitalis,0.003667068565369885,0.019229310637497922,0.04780290506222052,0.015863261869233838,0.0008653769920105438,0.015190188119468588
lh_cuneus-lh_parstriangularis,0.0014950306372113027,0.019595981243345953,0.05022754180077697,0.02164842824416026,0.011341134296557892,0.03356214914779799
lh_cuneus-lh_pericalcarine,0.00455704945617591,0.01699145752693561,-0.018011755897700488,0.024679706670021645,-0.004253857651844315,0.00018295156302861453
lh_cuneus-lh_postcentral,0.0068331679951582625,0.01575998392696108,0.04592315114190117,0.013000454862846176,0.010534892885147237,0.02113442514033964
lh_cuneus-lh_posteriorcingulate,0.027967349944574477,-0.004559670372774012,0.04158265213886651,0.021340563586601243,0.039211026725862436,0.03470649713673495
lh_cuneus-lh_precentral,-0.01702404468117636,0.037745595142203145,0.04267382012506253,0.008921012652642587,0.0086442151367877,0.0038827436815051025
lh_cuneus-lh_precuneus,-0.0040835629231567375,0.030893926459271446,0.033700407016844375,0.0364572272462856,0.024858912957095892,0.0038735022412377334
lh_cuneus-lh_rostralanteriorcingulate,0.026655952511354844,0.006051028933906561,0.02830115550549422,0.0412672735794989,0.03564356927887098,0.005747677644213636
lh_cuneus-lh_rostralmiddlefrontal,0.0035892130117079727,0.01980868560777197,0.052828620455181594,0.03643816045005777,0.021722123617333514,0.005584900208928574
lh_cuneus-lh_superiorfrontal,-0.005018985257164849,0.02934958726489097,0.0526908013962256,0.032606666023170396,0.024324315325335015,0.004896358913640935
lh_cuneus-lh_superiorparietal,0.0018063287615503515,0.02001638299931919,0.04476819259643012,0.03505719169238935,0.03577340075944125,0.011026121562930343
lh_cuneus-lh_superiortemporal,-0.009580615102586187,0.04101588035022555,0.030331412429139722,0.021226413279916322,-0.013594556808150636,0.007579437264978871
lh_cuneus-lh_supramarginal,-0.0021707397168046526,0.027023058027227067,0.048515248848618145,0.02701399192355172,0.007405276499512437,0.0030800984334255436
lh_cuneus-lh_frontalpole,0.012721338304540798,0.005185254271947142,0.038835017631463416,0.02147340381947161,-0.017792282719887347,-0.021639236822742814
lh_cuneus-lh_temporalpole,-0.00526667507518206,0.03971359411913744,0.022643390780292677,-0.003391892502992838,0.03453077047758202,-0.015904111777620845
lh_cuneus-lh_transversetemporal,0.01945526707762548,0.0077815886882837745,0.021642239986316092,0.006508904500829938,-0.00342843778470341,0.03117738377586101
lh_cuneus-lh_insula,-0.0016140984760875062,0.033206787692022975,0.006131022760969767,0.03357879322294904,0.02863262830101428,0.009844073114656687
