,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
lh_inferiortemporal-lh_parstriangularis,-0.015942257603134568,-0.017980425748739235,0.025754871046950064,0.016909093340890864,0.0007015217417923162,-8.244046533360134e-05,-0.001308645531436583
lh_inferiortemporal-lh_pericalcarine,0.024553363030944925,-0.036153289649069754,-0.029164690781958085,0.013716225409017326,0.008302916453242559,0.003276321270226157,-0.006417653370683826
lh_inferiortemporal-lh_postcentral,-0.03286193164461722,-0.057336761510307956,-0.012012842477878646,0.01706703461942118,-0.013278703730003729,0.0039087652995898154,0.01322018572957606
lh_inferiortemporal-lh_posteriorcingulate,-0.0056596416030668855,-0.02498463966745846,0.006007617146067883,-0.059966734740177864,0.014815627638162769,-0.025766872117262897,-0.0050876018861211545
lh_inferiortemporal-lh_precentral,-0.04302831124120985,-0.049327377827813906,0.008208074019047357,0.013351717114098459,-0.013117855698738577,0.006803782965002494,0.004485853191716777
lh_inferiortemporal-lh_precuneus,-0.026157513210778832,-0.03423664354979468,0.01855272900487974,0.03784991058936792,-0.017982187226394976,0.01609095472437318,0.011004848174584093
lh_inferiortemporal-lh_rostralanteriorcingulate,-0.022980740128271372,-0.04027293881160134,0.011339296623341901,-0.018197565321379054,0.005756401717763677,-0.012115205094783098,-0.019197086641827822
lh_inferiortemporal-lh_rostralmiddlefrontal,-0.015175027797496696,-0.013573046882377092,0.020423409655818816,0.016194272504787225,-0.003335830150647273,-0.004291048370053153,0.004721241913121012
lh_inferiortemporal-lh_superiorfrontal,0.0007475295781641401,-0.008874088779200378,0.03899539588129448,0.0014432729910951203,-0.038343267200600745,-0.0019034327946789765,-0.00658616481256506
lh_inferiortemporal-lh_superiorparietal,-0.012531471653342337,-0.03145558911280485,0.011981346116750217,0.0314289640115102,-0.038252869138094885,0.008324876545798141,0.020609605501971648
lh_inferiortemporal-lh_superiortemporal,-0.015873183128600147,-0.028274621828920658,0.020625008601729812,0.006425690983483329,0.00024798630513053445,0.019997645118731783,0.011098371864248885
lh_inferiortemporal-lh_supramarginal,-0.022085029506256793,-0.017824681118905526,0.03127513771524073,0.01972016800634174,-0.008608811169231618,0.01762184064075708,0.01844074832245996
lh_inferiortemporal-lh_frontalpole,0.01101107741260934,-0.012882853702048024,0.014460458561043932,-0.017454106560440354,-0.000136325296474233,0.017171160917879073,-0.017370623113757904
lh_inferiortemporal-lh_temporalpole,0.017764189332728247,-0.009048447903624005,0.014589965529060176,-0.04067795830555236,-0.010352909885935842,-0.006270828702202021,0.011294561872277292
lh_inferiortemporal-lh_transversetemporal,-0.02640368267631433,-0.04464547071173848,-0.005847318897877965,0.015164173732532206,0.028526029356571662,0.001829679004692777,-0.00811655880895126
lh_inferiortemporal-lh_insula,0.008249946948047584,-0.023757486193793472,0.013503208458364845,-0.01103385644726063,-0.028137585737272288,-0.017939372483335332,-0.019531092513153263
lh_inferiortemporal-rh_bankssts,0.0017954684934276116,-0.01150257882595724,0.02032408820498339,-0.007274887630257605,0.009625214010755778,0.016199676388826793,-0.037149657525795014
lh_inferiortemporal-rh_caudalanteriorcingulate,-0.010643277255941327,-0.01336675700956727,0.012364138163491346,-0.023636472761831274,0.02700823728284509,-0.04131691071352039,0.044474906923099994
lh_inferiortemporal-rh_caudalmiddlefrontal,-0.01487122182620884,-0.017833480190406117,0.03143530056815927,0.03419200711647924,-0.005328940939840519,-0.00346664474427852,0.01909557390300679
lh_inferiortemporal-rh_cuneus,0.021308662366860992,-0.04559716099856816,-0.030625561954772514,0.028729888200823058,0.021774612946300797,-0.004693753255387706,0.027318669809384993
lh_inferiortemporal-rh_entorhinal,-8.569550519915889e-05,-0.012663247207267615,0.005726189948236275,-0.02348809881756838,0.010305312283939414,0.007550411754073183,-0.0036716313087085967
lh_inferiortemporal-rh_fusiform,-0.008271603875999246,-0.02610231922391844,0.012164886941254099,-0.002988811050431224,-0.03566292223299959,-0.02672185408885629,-0.010291237850065195
lh_inferiortemporal-rh_inferiorparietal,-0.023289013238968027,-0.0212698527440198,0.026386595537048575,0.023533199773262976,0.0017800551392462794,0.005469283279653077,0.04354449127630595
lh_inferiortemporal-rh_inferiortemporal,-0.0061156353972293236,0.0016774118929808095,0.04224833471057658,0.011521391192230755,-0.002633968309013084,0.017286250048968537,0.014101331604504865
lh_inferiortemporal-rh_isthmuscingulate,0.002774274691123396,-0.026777790128929176,-0.011941283602817612,0.026453814643076876,0.044905794458471086,-0.04593085566226491,0.02316437420504998
lh_inferiortemporal-rh_lateraloccipital,0.012363131864970988,-0.016506545599404347,0.013301389223294642,0.016974718186028852,-0.006713756258005218,-0.01685739590507211,0.03542869372086348
lh_inferiortemporal-rh_lateralorbitofrontal,-0.0008711476449591079,-0.013764124436414022,0.014207118059626036,-0.030562792641216176,-0.03143145273993294,-0.008642919168447519,0.014626541500608763
lh_inferiortemporal-rh_lingual,0.012731407126344046,-0.046745492104006685,-0.025448137498947282,0.02614784955552946,0.01687653144699648,-0.030438838575030026,0.022167980618225412
lh_inferiortemporal-rh_medialorbitofrontal,-0.007190296832074372,-0.01796327615430993,0.010126949415088682,-0.04000704802405463,-0.02600604349185103,-0.02675214713163814,0.014014051363854413
lh_inferiortemporal-rh_middletemporal,-0.015911098779570806,-0.013573764157511378,0.031334278754292795,0.0035220560991073963,-0.010816534700807415,0.001049714831626808,0.01570153092994043
lh_inferiortemporal-rh_parahippocampal,-0.021258684250443523,-0.040387028553708376,-0.015962870359932716,0.005057556487420363,0.011030092075655048,-0.020107477714577854,0.016536584381054754
lh_inferiortemporal-rh_paracentral,-0.033705873417877036,-0.04554957700106675,0.006438508511125415,0.0247967826680212,-0.004243243591037851,-0.027237164483244272,0.006234483384083528
lh_inferiortemporal-rh_parsopercularis,-0.0012975002158485318,-0.0020421518405586868,0.046781901705361235,0.02810393343578057,0.004798084992688666,-0.015705386521947622,-0.01137507049877673
lh_inferiortemporal-rh_parsorbitalis,0.002451064084817741,0.0012659100785356527,0.03209359014710385,-0.010094176827270424,-0.01893679225667284,-0.01340869734805662,0.023486915188911477
lh_inferiortemporal-rh_parstriangularis,-0.009412303236161833,-0.0074332739409672215,0.03128484312393627,0.02463363087644635,0.006756304767860355,-0.021920096394547645,0.013311124024761074
lh_inferiortemporal-rh_pericalcarine,0.02925703852685,-0.029135025296282913,-0.031801200960835815,0.006420683988649724,0.01665998638243266,-0.010065767123429548,0.02686539909877595
lh_inferiortemporal-rh_postcentral,-0.02558441205028377,-0.04786906359815214,-0.008404462614289386,0.021552863583546352,0.004941129490808952,-0.012808147632592247,0.040524844999195016
lh_inferiortemporal-rh_posteriorcingulate,-0.0012904739268565194,-0.018872912682816285,0.0054124056852236195,-0.054919781081988535,0.03420501055355918,-0.0372333601496637,-0.001367424061403992
lh_inferiortemporal-rh_precentral,-0.03744925837919474,-0.04172552801736895,0.01397098312606214,0.025880359815088537,-0.0007028217438459971,-0.0028151648998104815,0.018765239603335745
lh_inferiortemporal-rh_precuneus,-0.021814147952760335,-0.0325442821168473,0.01757359580378708,0.03473327643401579,-0.0049265951364183104,0.0022683024353989173,0.029499950751947245
lh_inferiortemporal-rh_rostralanteriorcingulate,-0.01359773662013241,-0.022063104291955488,0.03298010866192091,0.00736495290126824,-0.01904215467111947,-0.024557425551295493,-0.009474795235423192
lh_inferiortemporal-rh_rostralmiddlefrontal,-0.0074111513769813874,-0.010422596357305237,0.017560594505233708,0.014106318998067854,0.008075519937753956,-0.019528905129298953,0.03637535146521191
lh_inferiortemporal-rh_superiorfrontal,-0.005715141009718301,-0.017032503354957665,0.027798681961090976,-0.0088450738931701,-0.04293747117629332,-0.009626852893379629,-0.000726887478429221
lh_inferiortemporal-rh_superiorparietal,-0.009324216329807742,-0.026328022101633545,0.012868155677212096,0.0338823554911698,-0.018777398641643777,-0.004300083267094006,0.04945024582454739
lh_inferiortemporal-rh_superiortemporal,-0.006520096826342787,-0.01801937021511804,0.03460894625978498,0.010369772949735016,-0.0004043594366038233,0.0176489923180271,0.0034045720536572677
lh_inferiortemporal-rh_supramarginal,-0.015789807251163707,-0.006338595459219795,0.047615625915828894,0.04091067785318354,0.014867097623919995,0.011208821258809908,0.027358765365658313
lh_inferiortemporal-rh_frontalpole,0.009443394312339017,-0.013699359408939217,0.013340128429023244,-0.015652095271766652,0.008072510057128546,0.008251121040832966,-0.007357633713503072
lh_inferiortemporal-rh_temporalpole,0.02018462241460378,-0.00931575045084046,0.01552300528306823,-0.02078804831705355,0.03471955337711853,0.010977151726623476,-0.026929853481062714
lh_inferiortemporal-rh_transversetemporal,-0.022166085229784614,-0.03639826426290776,0.007551717232749959,0.015974711245483417,0.01858476916787088,-0.018142037873592417,-0.006030772562529674
lh_inferiortemporal-rh_insula,0.00788835354059395,-0.02394876191049597,0.01625312307808405,-0.008236403241908425,-0.02217806946091797,0.00745123905135721,-0.01805853106599196
lh_isthmuscingulate-lh_lateraloccipital,-0.007311961159534928,-0.024496808228725544,-0.010806313464736676,0.00912280690513623,0.0016407216699441266,-0.031521521488645114,0.022123982804284657
lh_isthmuscingulate-lh_lateralorbitofrontal,0.00426779184600334,-0.01980853336659067,0.001929749480783573,0.02662730595358896,0.026150072393558363,-0.04519302965047784,0.010729782688388163
lh_isthmuscingulate-lh_lingual,-0.006783009631657423,-0.03312708369490297,-0.009736807482265202,0.025189461375469662,0.009817995545797925,-0.0020550640740653087,0.0018084730154742548
lh_isthmuscingulate-lh_medialorbitofrontal,0.005703615428577281,-0.01746336568969705,0.008585476487079195,0.02567924490385462,0.02093765479901865,-0.0398613790951518,-0.0006087874355497692
lh_isthmuscingulate-lh_middletemporal,0.008714219213960902,-0.02165220848581567,0.0033647819736589554,0.03400892021091918,0.03549101717799101,-0.03673906086304886,0.018906221891666342
lh_isthmuscingulate-lh_parahippocampal,-0.000892014712520467,-0.01953805255462169,0.0010780662435239063,0.027642539002663582,0.014054467600207246,-0.040656090674820435,0.011184424352106814
lh_isthmuscingulate-lh_paracentral,0.007612047032338089,-0.017176884661717056,0.008775626139353409,0.02077762075327239,-0.00461389201031761,-0.041290698543466314,0.015324504267685325
lh_isthmuscingulate-lh_parsopercularis,0.019486251034949196,-0.010478957703250786,0.0030091288255014357,0.014950177003659306,0.017001462254608354,-0.046935006385615104,0.01059270650740925
lh_isthmuscingulate-lh_parsorbitalis,0.020543050388772084,-0.00849298605209732,0.014796837564288966,0.00898600305488967,-0.017672547129645166,-0.061721383712550315,-0.0011065809985292805
lh_isthmuscingulate-lh_parstriangularis,0.010887261637270395,-0.01867412152995237,-0.0012255637912419938,0.018337481896812714,0.015351123160449938,-0.05252168001092882,0.007368171021009917
lh_isthmuscingulate-lh_pericalcarine,0.008168857466516528,-0.026912518191428217,-0.027679932493877554,-0.005012720635821501,-0.008098472360788497,0.029201037557717437,0.00205579236720032
lh_isthmuscingulate-lh_postcentral,-0.007494310486951709,-0.035825097008796505,-0.011794404924702167,0.019385903246374892,0.0013704630807655851,-0.018549661502452505,0.0326924525309916
lh_isthmuscingulate-lh_posteriorcingulate,-0.00790835777901108,-0.027555936029396124,0.003831859210908547,0.003932153112387216,0.027985222505714304,0.030495500052990114,0.019217253210173525
lh_isthmuscingulate-lh_precentral,0.010531821568367704,-0.026557744213128377,-0.0166165774329283,-0.007491363873708738,0.0012266081392107526,-0.03492324461133115,0.033792023162966776
lh_isthmuscingulate-lh_precuneus,0.0040296476765660704,-0.019174741636913826,-0.003940010443399984,0.01554096700729383,0.019621137850404636,-0.03506779032764273,0.03204078271232008
lh_isthmuscingulate-lh_rostralanteriorcingulate,-0.012764497719650809,-0.03369200048659307,-0.0016118995627856898,0.004579478227725042,0.018525903271065056,-0.010774141068692558,-0.002983636419769823
lh_isthmuscingulate-lh_rostralmiddlefrontal,0.00947321111029731,-0.02422366952995789,-0.01717276861096394,0.006534103547195131,0.016056934457715253,-0.05604808034759732,0.014569142585348924
lh_isthmuscingulate-lh_superiorfrontal,0.037433722300849265,-0.0009459961425986939,0.009037099603977295,0.01584069669488082,0.012312701991887956,-0.06054766837274927,0.0038912451928122694
lh_isthmuscingulate-lh_superiorparietal,0.004474141667304991,-0.01975241402815959,-0.007767977022773071,0.011709637517313184,-0.006112398091509459,-0.03831435633389748,0.02926989906563556
lh_isthmuscingulate-lh_superiortemporal,0.011176368284191678,-0.029841882388221067,-0.010414686155991877,0.0010440726341261045,0.017764087546864593,-0.03969951034219981,0.014554958260970145
lh_isthmuscingulate-lh_supramarginal,0.01415252155599086,-0.01583222704251984,-0.004025573903754815,0.011224617850271505,0.012891119154577475,-0.05203819943882219,0.020512458662573098
lh_isthmuscingulate-lh_frontalpole,0.01584822818983925,-0.017645315104967783,0.0066730353269484,0.006017123200945268,0.005931729353964202,-0.020877031369793776,-0.0184292700938626
lh_isthmuscingulate-lh_temporalpole,0.023794385219247396,-0.013130049445240781,0.015538204404599985,-0.006875030481281356,0.012300540473809945,-0.031188479660256167,0.0114293671709569
lh_isthmuscingulate-lh_transversetemporal,-0.024273241297142593,-0.04950886500612301,-0.023909543851077814,-0.0247234643616996,0.030251556926164724,6.806033316624302e-05,0.01637630275381549
lh_isthmuscingulate-lh_insula,0.005169930092816151,-0.02295004029030316,0.005534153395301658,-0.0035170912721176326,0.014561883564146423,0.0008527918472136208,0.023587156920512165
lh_isthmuscingulate-rh_bankssts,0.009732216115878014,-0.017965761443315246,-0.0031516554160248896,-0.014701395960104027,0.0229203051701663,-0.009011115688260497,-0.022369731968230427
lh_isthmuscingulate-rh_caudalanteriorcingulate,-0.025024431125469006,-0.02700523253195304,-0.004684078738531634,-0.006788577967285658,0.01735687340501181,0.0094086683579975,0.030257167239018137
lh_isthmuscingulate-rh_caudalmiddlefrontal,0.02058289049095254,-0.010938919775640092,-0.0014724275981128155,0.011015518753190914,0.011062952108088485,-0.037383246266497985,0.012001658706208309
lh_isthmuscingulate-rh_cuneus,0.0019498621363798993,-0.04070880213416382,-0.023558728772565565,0.022668585399030633,0.0009053634368882037,-0.010280496562429735,0.015544092287815286
lh_isthmuscingulate-rh_entorhinal,0.013361957912901425,-0.016121800888175337,0.0025248097204399575,-0.0025753910320613555,0.012301587515009108,-0.029786017838321282,-0.022263856307364344
lh_isthmuscingulate-rh_fusiform,0.0064848682013489665,-0.014695223546336667,0.0067491844251854685,0.015243112689444217,0.021120215369807176,-0.022833834016528384,0.0012746250421014358
lh_isthmuscingulate-rh_inferiorparietal,0.00872670005456642,-0.020926545925286817,-0.009885763784523069,0.0011222429834325434,0.011343736309138916,-0.05071414642588689,0.004323719005049757
lh_isthmuscingulate-rh_inferiortemporal,0.013548101722571142,-0.009240058002855503,0.01157531255684657,0.037261442814996944,0.04171854252776283,-0.022728869001658117,0.0037029621974044185
lh_isthmuscingulate-rh_isthmuscingulate,0.0009801276443185617,-0.0012179312232215274,0.01128749812849097,0.02241459744795764,0.028280896368454458,0.03613888908794943,0.005833012817680257
