,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
rh_bankssts-rh_lateralorbitofrontal,-0.015356655006821733,0.010132485034602087,-0.013663768540133382,-0.007208846028358442,-0.029227741212047537,0.013242006426490328,-0.003508011335671365,-0.02345662673021285,0.007798492834343166,-0.01337702230114253
rh_bankssts-rh_lingual,0.015458887733777182,0.004376698304186909,-0.03176818846428225,0.0065500475305794535,-0.014372264204152954,-0.012503732139753037,-0.002239581256539661,0.010677322560545727,0.026990822010763756,-0.015421061172774902
rh_bankssts-rh_medialorbitofrontal,-0.005719388135545132,0.02209212867383496,-0.008861838491319303,-0.002177042782104212,-0.012652729790100223,0.0269728583024672,7.587837115268374e-05,-0.016749506563443876,0.012875857025105651,-0.030759116450421196
rh_bankssts-rh_middletemporal,-0.0136808329997571,0.008093678178930424,-0.015052799954473523,-0.012954303407618906,-0.03024563509384412,0.005213065968236611,-0.01471839952847842,-0.0400102905256311,-0.00808837342955026,-0.02708942543578489
rh_bankssts-rh_parahippocampal,-0.018953882424707354,0.0006614212430440215,-0.017952227625185113,-0.017255101625168637,-0.012195442128853599,0.016684065672693604,0.006188771390766707,-0.006941315761188075,-0.007192460453500178,-0.004661426189505527
rh_bankssts-rh_paracentral,-0.009836332574076127,0.02111754700075947,-0.002630549297145281,0.01010385710372102,0.006554928428146326,0.01008334175068292,-0.005902147384587736,-0.020946366326620607,0.02093464295612009,-0.034804721661250516
rh_bankssts-rh_parsopercularis,-0.007583370230073334,0.01629166929366485,-0.002350347208769987,0.007118386656457012,-0.011818269599288243,0.00034532996237074767,-0.013925446473509658,-0.03938614315950181,-0.020902739421377162,-0.02883270607364385
rh_bankssts-rh_parsorbitalis,-0.011045146963524167,0.0205045659277613,-0.008156292437179387,0.0016970741046735062,-0.015070227450736303,0.02084947681266831,-0.010870272834015766,-0.0322058148757804,0.00594737070126209,-0.021923769801051207
rh_bankssts-rh_parstriangularis,-0.011091007480035707,0.0162281334410499,-0.004666768535588335,0.008777832023246388,-0.0027123686379668136,0.010044461825946007,-0.009469928357584244,-0.016050227720945734,0.019380564423814983,0.004855591091078469
rh_bankssts-rh_pericalcarine,0.024834110405786588,-0.017876714408572397,-0.04275928976950151,-0.0009175654918766867,-0.0018620497658274214,0.0024890975235987126,-0.008692741869709503,-0.008034937028349023,0.041183020368298184,-0.000971561879685733
rh_bankssts-rh_postcentral,0.004042857655897371,0.029873989084513743,-0.004390164752511578,0.013684923104965952,-0.019254731433187972,0.02127065242394133,0.020420779163625166,0.0026423973442168984,0.005983098821096798,-0.01929402411490071
rh_bankssts-rh_posteriorcingulate,-0.00292620733238147,0.017018052381054197,-0.018894366958634706,-0.05047770942190114,0.013143492457840706,-0.003901136743295096,-0.02075333142343238,-0.012888494343798419,0.01928409479969036,-0.010811349770933459
rh_bankssts-rh_precentral,-0.010943315449227964,0.020179550857827046,0.004299458635153515,0.024019113433884878,-0.0025731633380201304,0.01655948112130393,-0.002078371928972226,-0.0266834804607658,0.018294318026375517,-0.020252445067953068
rh_bankssts-rh_precuneus,-0.012960580548779821,-0.0003919853710448118,-0.01956141727111492,-0.0030497312395813803,-0.020014668792833628,0.021959276766302504,0.000556918538973701,-0.018478202094062205,0.01351047178493625,-0.0032702091753196113
rh_bankssts-rh_rostralanteriorcingulate,-0.01812811257069226,0.03177136071490063,0.003533337792660786,0.018203290060547966,0.008100422204799026,0.019326983809377318,-0.0008864535916823813,-0.0029481621699247763,0.030947658241162135,0.012536993578732749
rh_bankssts-rh_rostralmiddlefrontal,-0.0031153532156789677,0.015011135381087766,-0.009892091423024937,-0.00010541249544033169,-0.01353167580108761,0.019386147982778813,-0.006166319470051394,-0.018348123578488505,0.016387675218029567,-0.017387065421138808
rh_bankssts-rh_superiorfrontal,-0.006462185796536874,0.025952987614549533,-0.006090187084856683,5.843491354015214e-05,-0.017011676366450762,0.02483180472847356,-0.005962371583641262,-0.027065490204574057,0.01806626284158993,-0.010354421693338433
rh_bankssts-rh_superiorparietal,0.004541365935985188,0.02587230916388935,-0.0007604553223613598,0.01742604858266096,-0.023510317449966397,0.006281507026360663,0.0034444169540587305,-0.01781036585382645,-0.002812534158782286,-0.00010656491896878036
rh_bankssts-rh_superiortemporal,-0.015936634972995745,0.0053133097486431705,-0.016107024158607073,-0.006051825418066915,-0.01982546963116123,0.01906952004890551,-0.0015236144666313557,-0.019400908053751085,0.011564884361947417,-0.017547321586100804
rh_bankssts-rh_supramarginal,-0.018536835981811654,0.006704528328686331,-0.012695552707523679,-0.000733961421918043,-0.012694783960008477,0.020709427370215302,0.0010492823527324994,-0.019765901363343802,0.013466109727915752,-0.008183081824137281
rh_bankssts-rh_frontalpole,-0.012488313832005438,0.01560574403166949,-0.013489001800161458,0.0017552191105325663,-0.01944134626690933,0.028989871803860156,-0.0011069516767133751,-0.030410954712803088,0.009039916016097552,-0.013845798387059962
rh_bankssts-rh_temporalpole,-0.0040060007434326575,0.018831611941081714,-0.020873131558088273,-0.005449540531826574,0.013343338765261293,0.04702054561670706,-0.03371968507443357,-0.03200826280355518,0.011486568126997634,0.009760756763379178
rh_bankssts-rh_transversetemporal,-0.004646202054602577,0.003072364993901422,-0.006830868431203325,-0.005164107382699965,-0.012729817303313885,-0.034804355620586605,-0.019541067428488827,-0.018962686205125402,0.012192534173360952,0.019316291809009033
rh_bankssts-rh_insula,-0.012687947394245742,-0.006141448928016774,-0.00500427544646973,0.015105591498112227,0.0018241254098294484,0.003171571601417053,0.008862900888320875,0.017698118172853446,-0.013824244509497399,0.0147518358868127
rh_caudalanteriorcingulate-rh_caudalmiddlefrontal,0.006495694223088706,0.055088777185836206,0.0028258254695378376,-0.05353674626194982,0.027286195865123417,-0.013125083927012947,0.023303620906723662,0.0027451993476174026,-0.03654179961398035,0.003983972136525752
rh_caudalanteriorcingulate-rh_cuneus,-0.00989575964934121,-0.017295393094658388,-0.04015109525698698,-0.005256514488938823,1.541303362199376e-05,0.015414001999678368,0.013826502760526152,0.011235805231717482,0.01829164631713559,0.03260196388672599
rh_caudalanteriorcingulate-rh_entorhinal,-0.0062016197736257175,0.031719409090710554,-0.010354120012946867,-0.035766325653180185,0.01231253089430275,-0.021608340956410385,-0.0011196838822474053,-0.009268473056929662,-0.02009513610550753,-0.0004379764342940174
rh_caudalanteriorcingulate-rh_fusiform,-0.004310289088765342,0.03173498490740361,-0.010970214210521068,-0.0668328935268418,0.013322870304324825,-0.026242773981236624,0.0077160579458143775,-0.01061294883750708,-0.037629301242404885,-0.0048767487693700765
rh_caudalanteriorcingulate-rh_inferiorparietal,-0.0039163564975159305,0.04413577177576484,-0.0063095729752793836,-0.06728913465252219,0.014653757386999141,-0.0172479889792666,0.021823977693464898,0.005381555401996245,-0.012051328801440159,0.02066694386541222
rh_caudalanteriorcingulate-rh_inferiortemporal,-0.001930523263078453,0.04222556621051476,-0.003846951558480464,-0.05128911192422272,0.028618226538470837,-0.014966200852245896,0.01976938723459024,0.012937729916215343,-0.007033643072237782,0.017625204683522865
rh_caudalanteriorcingulate-rh_isthmuscingulate,-0.022022414943269425,-0.0009890716127585804,-0.013552562828198193,-0.03114190922403103,0.003249045432682207,-0.0017383801039092986,0.020183812038274334,4.0546910817907926e-05,-0.011591631087336147,-0.00967531848577056
rh_caudalanteriorcingulate-rh_lateraloccipital,-0.018338753322805254,0.024145131721803513,-0.018610199734632786,-0.053046749909427725,0.003969053102371607,-0.00959597907289073,0.02229036414958752,-0.00029827768499303994,-0.001804387175540605,0.031246000610731357
rh_caudalanteriorcingulate-rh_lateralorbitofrontal,-0.006357220780994383,0.038161530430406265,0.002086163678744644,-0.0351233934099275,0.03559169540136744,-0.007056083600710249,0.02131608604311699,0.006589063604860359,-0.027671535356146366,0.010827675981208254
rh_caudalanteriorcingulate-rh_lingual,-0.01843907835531532,-0.006744295030074155,-0.028989063282945125,-0.013366639789886336,0.008788829590106437,-0.00877396450789903,0.012822817582216576,0.009395858213510397,0.004278273696057104,-0.001634602517178529
rh_caudalanteriorcingulate-rh_medialorbitofrontal,-0.01656547622136966,0.031813943825078884,-0.013095823297157198,-0.0468474833601178,0.018731116133529208,-0.013842350056402124,0.012012586893612655,0.0009905954226382603,-0.015339027921408007,0.01636019971040146
rh_caudalanteriorcingulate-rh_middletemporal,-0.012978706066505198,0.03503463884331477,-0.010627982094838768,-0.05439689120252854,0.015315257970243665,-0.021557965237454804,0.007533727935505593,0.011525531837090883,-0.007920166268521902,0.01096489345265474
rh_caudalanteriorcingulate-rh_parahippocampal,-0.0011476827783706322,0.03696708361909275,-0.007880248155438379,-0.039145984537796316,0.015047538644937351,-0.02358379144850833,-0.0004841077169842717,-0.019930793966252604,-0.04969940990585236,-0.01746290210185391
rh_caudalanteriorcingulate-rh_paracentral,-0.013768994887263415,0.03888926374100277,-0.0048847676394063065,-0.043082227782957984,0.026558769025122733,-0.007762592934095642,0.02458176689905547,0.005932526038248462,-0.019382417507354678,-0.006698976863955093
rh_caudalanteriorcingulate-rh_parsopercularis,0.006291799241495657,0.05647068722775,0.006582254184353421,-0.046264158251663,0.028757588601876567,-0.01110357278530634,0.017300702724480303,-0.004684382498134977,-0.03498914135481034,-0.0029876489591283894
rh_caudalanteriorcingulate-rh_parsorbitalis,-0.008684180263354744,0.044232832516754396,-0.008580411771696923,-0.05264227993393244,0.012454632346214516,-0.019620671939572818,0.016308092509928505,0.0006686468795939027,-0.0012754513544284453,0.021111654668578443
rh_caudalanteriorcingulate-rh_parstriangularis,-0.0029124237501084393,0.050106148969929674,0.00088489572125511,-0.047706343303675826,0.02799763141275681,-0.01459619678078856,0.018934413006591287,0.001190460752896959,-0.017872974847407082,0.018956333910192687
rh_caudalanteriorcingulate-rh_pericalcarine,-0.0028693656691165205,-0.03971585986102116,-0.03862173154688224,0.015624428142031454,-0.008068787675967528,0.018553850627497672,-0.006206383299201335,0.004950341043698136,0.04126364261380739,0.012986423471836305
rh_caudalanteriorcingulate-rh_postcentral,-0.019756730222582737,0.027766192143444137,-0.013616156603032493,-0.027442418857162507,0.004856468253674894,0.012105889600946725,0.029132697400845797,0.01954446254948816,-0.017969370926439333,0.011675184645873918
rh_caudalanteriorcingulate-rh_posteriorcingulate,-0.0159922599919014,0.0018009331094652353,-0.002599826971553107,-0.011186281066385867,0.01008615145587871,0.009011677403755892,0.03339940637147646,0.019578488620471325,-0.004070342960849684,0.018140843913816797
rh_caudalanteriorcingulate-rh_precentral,-0.00855897685991516,0.0439176656174169,-0.005080878325513295,-0.053587269202290164,0.026803895390181878,-0.004361979308592758,0.028457888172027435,0.013258286076792086,-0.0185839160878396,0.021512695264822
rh_caudalanteriorcingulate-rh_precuneus,-0.004604302338032372,0.04660955388762859,-0.0002579639270157821,-0.049958520289098175,0.022714393845921256,-0.00986831049131497,0.030146639919176984,0.011387942318278645,-0.016952039661616576,0.02548931626078021
rh_caudalanteriorcingulate-rh_rostralanteriorcingulate,-0.014224739455699981,0.004765215853181942,-0.004727462318005903,-0.0385076007905809,0.01715637994935073,-0.01396606716195452,0.02287810827314989,0.01418623745825453,-0.012221004407865728,0.004030210426893791
rh_caudalanteriorcingulate-rh_rostralmiddlefrontal,-0.007543624840807195,0.03125406829048098,-0.015461040772572347,-0.07007522477490906,0.00914676428993641,-0.023675265418089994,0.019413862741609937,0.014124552873809548,-0.009021019491275727,0.023994409541867497
rh_caudalanteriorcingulate-rh_superiorfrontal,0.005397569448368711,0.05444369285416025,-0.005207479195765433,-0.06818659232452694,0.012960064064503628,-0.028482294201908887,0.011756795240556003,-0.004993569790587071,-0.03110358163466211,0.012076379648471608
rh_caudalanteriorcingulate-rh_superiorparietal,-0.003731369546636616,0.046836951491793614,-0.0023729282261361214,-0.039752338379586395,0.005796191267760513,-0.0110026983589846,0.02482315704726683,0.004829980450932985,-0.018082395783979705,0.03199607477501693
rh_caudalanteriorcingulate-rh_superiortemporal,-0.0027875355869210377,0.05223766032658163,-0.004223111015518856,-0.04834770572288101,0.024959050084859397,-0.0044747664829138,0.021719626658799635,0.021679934039263566,0.0029426201629474385,0.015056801176892372
rh_caudalanteriorcingulate-rh_supramarginal,0.00241196035863394,0.0538662522202049,0.0016377250985624087,-0.05413812112993297,0.028434709992122952,-0.011286430325525707,0.02128859966491773,0.0005593579543515677,-0.02706549521961144,0.0056485436353351974
rh_caudalanteriorcingulate-rh_frontalpole,-0.005028990660931908,0.04064053400615348,-0.012696064123203623,-0.03622599510753913,-0.0012643198288475284,-0.003604730720304091,0.016800902176671483,-0.004880925159395927,0.014831764312907694,0.02433080325072081
rh_caudalanteriorcingulate-rh_temporalpole,0.007851379005879398,0.04468493653555294,-0.011962855156335892,-0.023761557675088057,0.038216156581933704,0.023161292865059545,-0.023053276904653756,-0.018525767473064083,-0.003955083108008347,0.010088484996157113
rh_caudalanteriorcingulate-rh_transversetemporal,-0.0032410972182248796,0.04276110446306201,0.007159680687324625,-0.01652073418155187,0.04746098933195012,0.02108140963699166,0.029416399995267,0.00879399508898069,-0.011074251968486956,0.023064016943683457
rh_caudalanteriorcingulate-rh_insula,0.00334406951257552,0.04448762428378283,0.004771803163600496,-0.004907391319572034,0.03286071223536802,0.02298609640890316,0.027442198788889594,0.022829137550817523,-0.0228977816958146,0.00468259654047946
rh_caudalmiddlefrontal-rh_cuneus,0.051242835455742104,0.00787360991157506,-0.04252641991751342,-0.013806166890302582,-0.010803897638392875,0.022191608577739323,0.011652252205123418,0.018048945716584903,0.006906784631312497,0.008765400868225567
rh_caudalmiddlefrontal-rh_entorhinal,-0.010179521365870888,0.00703778426114964,-0.011565299269455993,0.012069971439264679,0.010174790019692842,0.015595936845031803,0.0006059182522854844,0.0008905908188455824,-0.0073606837903269,-0.019634791021877224
rh_caudalmiddlefrontal-rh_fusiform,-0.015534154723906015,0.016296979018565586,-0.005332430955739829,0.029571982523811303,-0.0012341587796570706,-0.020877661069010702,0.0007314497787223239,0.0027506372853086042,-0.03622695107917499,-0.005306836006437499
rh_caudalmiddlefrontal-rh_inferiorparietal,-0.0162526968462629,-0.007845315644368384,-0.025809308579536103,-0.022116416504356626,-0.013801972703169395,0.016876784917381264,0.017087017505076185,0.013922829107001516,-0.0070242027419847195,0.022525269396175933
rh_caudalmiddlefrontal-rh_inferiortemporal,-0.031936211621519404,-0.0009796606013918584,-0.014000874009455235,0.028384731346890547,0.01687941919223294,-0.0007171636692467583,0.010572934093038616,-0.00691049019308077,-0.0467934021393729,-0.03171896215554563
rh_caudalmiddlefrontal-rh_isthmuscingulate,0.01661535401475155,-0.002675357318411246,-0.023498685426285665,-0.0001616394669284043,0.04011600134754242,-0.035503781679254304,-0.01077472640612767,0.0330761639446569,-0.050379833979077346,-0.0019173848120792433
rh_caudalmiddlefrontal-rh_lateraloccipital,0.03434394288124123,0.01653695675646622,-0.030756779307968517,-0.010885951276958359,-0.013133203345180207,0.029853760815924092,0.026316691389226064,0.025633387672658575,0.0019379868481995144,0.020513462975923765
rh_caudalmiddlefrontal-rh_lateralorbitofrontal,-0.006121728060199761,0.032231658232291634,0.0010597176770081294,0.01446849851730509,-0.02685023777156018,-0.009855547772316172,0.005690954126509984,-0.017026144970747663,-0.032433472852443454,-0.023227768063698317
rh_caudalmiddlefrontal-rh_lingual,0.04963117855981449,0.016573408774515623,-0.03780919810372909,-0.0076365816437322445,-0.009602609993582248,-0.017545656667582468,0.008178970643172627,0.03164812685927131,-0.0013455019894574082,-0.010836115937304687
rh_caudalmiddlefrontal-rh_medialorbitofrontal,-0.005831568664745394,0.025565198780572132,-0.0120309547812782,-0.007671801160294289,0.001436797723598325,0.022229532721546943,0.019962110274243997,0.01229816179099302,-0.005776567235102782,-0.022005693943590483
rh_caudalmiddlefrontal-rh_middletemporal,-0.018957740401033606,0.026070087147083355,0.006440799242231015,0.029471600206286662,0.009115628986158347,-0.019962698919570546,0.009807190051549338,-0.009024361478178594,-0.011393049642172257,-0.020473269467717523
rh_caudalmiddlefrontal-rh_parahippocampal,-0.004300440919262565,0.013430273339684473,-0.014090169611718396,-0.01735457589757357,0.006163570678376535,0.0073533245275592355,0.027407575606563855,0.020204289922466957,-0.03618595128516073,0.014183893693327211
rh_caudalmiddlefrontal-rh_paracentral,-0.007075386887575017,0.01705560547811529,-0.017432580919441002,-0.0105521547245008,0.006046744392858345,-0.0013915437383298526,0.0033741905531064417,0.00425871002460519,0.01941875580694021,-0.028728849368108343
rh_caudalmiddlefrontal-rh_parsopercularis,-0.019098559404668612,0.008049280724404136,-0.006481490994313161,0.01212020457591719,-0.005325182662391869,-0.006611262926620795,-0.006509329943365705,-0.016666704591076477,-0.0068154960094326126,-0.005900061666920906
rh_caudalmiddlefrontal-rh_parsorbitalis,-0.02478517104376426,0.014443941709969037,-0.009071188774767447,0.009152998284510437,0.002121692100019723,0.010376520443647,0.006793068873222405,-0.001125804842906489,0.01910843730409452,0.013068810895148268
rh_caudalmiddlefrontal-rh_parstriangularis,-0.02259698455184053,-0.009654379149781905,-0.022811258003516518,-0.024270764374958814,-0.019575369850410883,-0.018027641067094643,-0.010802733185197451,-0.0012705075225307168,0.009048426305564466,0.015797750561165478
rh_caudalmiddlefrontal-rh_pericalcarine,0.053406958481342665,-0.003072333039716082,-0.04519553735926882,-0.015516608283067185,0.005009906033016253,0.012425351662878708,0.006323360450746121,0.007852751591210017,0.02484389497194622,-0.0006465294189107149
rh_caudalmiddlefrontal-rh_postcentral,0.020424320239864728,0.030488048642013155,-0.020779021624759243,-0.020404455127357782,-0.029352883879782073,0.016733980054045475,0.046988509437051615,0.03297769651730547,-0.019710733690998017,-0.013404436369395463
rh_caudalmiddlefrontal-rh_posteriorcingulate,0.009503886126691076,0.03906696611489627,-0.007094373284411198,-0.042356367740721,0.04485591597902615,-0.010815283367577292,-0.015476662720289453,-0.010939705118936036,-0.01390924774663041,-0.015620928297106446
rh_caudalmiddlefrontal-rh_precentral,-0.017839673125179846,0.004195300753781185,-0.014355130779652394,0.0016901396712028446,-0.004150274209145304,-0.005522644804054119,0.0034781763416148023,-0.004773953190971556,0.01778640682864686,-0.017953921597101834
rh_caudalmiddlefrontal-rh_precuneus,0.0026363873282615343,0.007470888210505269,-0.023660298727768973,-0.0045444382549467656,0.0007459541211084658,0.0356097910266295,0.023774714151149956,0.009336084138540158,-0.014919356196363438,0.01356231903229059
rh_caudalmiddlefrontal-rh_rostralanteriorcingulate,-0.03131377927482077,0.030086489244328267,0.006600049400049241,0.03566226167127079,0.0051860870185355176,-0.03288251184377402,-0.019310962660406605,-0.021185948093524545,-0.014416830578535298,-0.01638962570070996
rh_caudalmiddlefrontal-rh_rostralmiddlefrontal,-0.0018840673480195857,0.0041809061821614524,-0.021367267935936046,-0.01915990965431918,-0.004049696412368311,0.012776705756021266,0.004797614909375718,0.005781892281259134,-0.020283274624251717,-0.008259057470346462
rh_caudalmiddlefrontal-rh_superiorfrontal,-0.01684111456033121,0.028043981527259575,-0.00687418589371727,0.011594024226057828,-0.01426821000109924,-0.012834123019961867,-0.012323865345591727,-0.027474227177105452,-0.003469920715137924,-0.005194181033739858
rh_caudalmiddlefrontal-rh_superiorparietal,0.018403584768411817,0.018928368809266346,-0.022786048305286105,-0.02170576721585842,-0.03948667784916446,0.009054453924604597,0.029997989766277728,0.02319917970197192,-0.007976905419862512,0.043590837580670984
rh_caudalmiddlefrontal-rh_superiortemporal,-0.013132306858073813,0.02426235302799811,-0.004761917638834456,0.02067029536111396,-0.011908432156191898,-0.013975840027374082,-0.003354264876821736,-0.005939060447083897,0.01718043567216234,-0.03292641933295903
rh_caudalmiddlefrontal-rh_supramarginal,-0.029362101182244485,-0.009916729810662547,-0.025851758943485792,-0.012243060229240836,-0.01580014922260897,-0.003988459766413514,-0.003888239023560621,-0.014605421742243411,-0.012101652502722422,-0.016215069787420835
rh_caudalmiddlefrontal-rh_frontalpole,-0.01713448822674709,0.013200015183387979,-0.018316203528893633,0.00042825048087640616,-0.014432504315614209,0.01674743287915585,0.006836021777164869,-0.013852368973394511,0.021594994602295338,0.0035944805235075448
rh_caudalmiddlefrontal-rh_temporalpole,-0.000781096170086203,0.02333634312417445,-0.018477177248164865,0.005027553090360523,0.021706055077197473,0.028391399459798787,-0.03390713560515173,-0.021967986780635388,0.01992938949672018,0.015975468782146136
rh_caudalmiddlefrontal-rh_transversetemporal,0.012785863670686314,0.026447377558758856,-0.0008108270971307583,0.004751905209385825,0.006237713489597076,-0.008336560897947957,-0.011788246158549918,-0.021156824749403964,-0.010569415038999502,0.023791345129767823
rh_caudalmiddlefrontal-rh_insula,0.004600640602790959,0.030850749777810934,0.010397244434389889,0.055916830147531286,-0.003875883467564562,0.00335246699455584,-0.0008647909368213562,-0.003984736194534317,-0.039458320527431104,-0.019229045063086352
rh_cuneus-rh_entorhinal,0.029298738561716876,0.015273015106333167,-0.018575911665406456,0.014672660627844907,-0.019446711163484613,-0.006601723415669458,-0.01783560292390198,-0.002835977514405625,0.007170660818022761,0.02129537952060663
rh_cuneus-rh_fusiform,0.022326152300916405,-0.003949143403554169,-0.03800711172280959,0.01741647328254753,-0.008963592576109524,-0.0073411520126756905,-0.010855090728145186,-0.004824208501510017,-0.006119022942163973,0.006621743834550901
rh_cuneus-rh_inferiorparietal,0.045168650164259805,-0.0010730796356031977,-0.043513303278226285,0.00291362527981549,-0.004551558635388689,-0.002808692640730841,-0.00909040299684216,-0.004797604666240282,0.00708360343199892,-0.013713745442185147
rh_cuneus-rh_inferiortemporal,0.01960473852849709,-0.020390225930996493,-0.04767284047843299,0.014475646884666854,0.007312760309199513,0.006864960708132147,0.00895184828174123,0.009529750001968316,0.0039032763103966513,-0.012127456519451386
rh_cuneus-rh_isthmuscingulate,0.0011122276002008577,-0.022441168239943098,-0.03437529447681832,0.02307864593404802,0.019673109132037268,0.023537253155106717,0.006382492688574429,-0.010421463419991886,-0.034927915566919064,0.010992634093550203
rh_cuneus-rh_lateraloccipital,0.004552489687281937,-0.03476087629638907,-0.042340112464444045,0.0025128562861340053,0.015802910760671626,0.008820339480750653,-8.949871309174768e-05,0.010765458110845585,0.0019208615371001203,0.016999289755232988
rh_cuneus-rh_lateralorbitofrontal,0.00928688598246488,-0.02983794990215754,-0.058170011994256456,0.0018536379548901797,0.003495859270991892,0.02974694824246877,0.020615704658546542,0.01361904244139578,0.00602323285023828,0.009665563624971054
rh_cuneus-rh_lingual,-0.0003787470399293332,-0.007922619827142045,-0.024414370826854912,-0.00974366016698324,-0.018809186199933093,-0.017006775424908464,-0.004200941060361256,0.007668024069511746,-2.192807219550791e-05,0.02321102234221515
rh_cuneus-rh_medialorbitofrontal,0.01924144071898914,-0.0046759096307499096,-0.030708967169543213,0.044625198435045435,0.020881540319728272,0.013160390906045231,-0.0029924654990119235,-0.021998582650454995,-0.016316715535714545,0.010933835895267984
rh_cuneus-rh_middletemporal,0.032801870340148934,-0.004532330115928753,-0.03881929465520818,0.020423384197323997,-0.00016475025047711468,-0.0028247160027865697,0.001567288386610288,0.017537293544906598,0.020857524301043068,-0.004902635288522941
rh_cuneus-rh_parahippocampal,0.000700390988635893,-0.025909029375745695,-0.0414725813010687,0.0075585980514527775,-0.017821688107311766,0.006491967597939782,-0.01035597545879327,-0.010264236323505132,0.002069677908830399,0.028620621540885707
rh_cuneus-rh_paracentral,0.032525664926021436,-0.002892645133959268,-0.03923702642031887,-0.0038013079626707017,-0.00045828505141668147,0.043015202541129546,0.022837649206398726,0.016350324665557196,-0.023882046563150884,0.030699172914605298
rh_cuneus-rh_parsopercularis,0.03717332432148921,-0.010711618274467259,-0.045220271308364236,-0.0008382899123329932,-0.0010267530716545385,0.03659979952199435,0.0308258204102075,0.03620613424306195,0.022566547458498502,0.022405286225483177
rh_cuneus-rh_parsorbitalis,0.0321882450843689,-0.005750827189392986,-0.04214249908348651,0.009741341869559382,0.0008145095499059933,0.017953943952483713,0.012078351961679343,0.004735872510719083,0.009728618608719819,0.013603877246291496
rh_cuneus-rh_parstriangularis,0.040370168036037504,-0.006957026189367435,-0.0444169325356338,0.0031871709095448748,-0.0010944067406867754,0.024923591201860943,0.01627165374817803,-0.0010194050405420566,-0.009463633721850774,-0.0070610145822468115
rh_cuneus-rh_pericalcarine,-0.0024729388713859105,0.006660782364681149,-0.009646298562440597,-0.01249872726753439,-0.01825611279838313,-0.01057638469146561,0.0002235915426065478,-0.014590357261749275,0.00651788187765473,-0.010375439592176903
rh_cuneus-rh_postcentral,0.02599825524169959,-0.007298139625332609,-0.04218635810107589,-0.0044160529996806475,0.0020535378443738905,0.01308272214465421,-0.010268364363052831,-0.016994261957674218,-0.005600870052927204,0.003394457157517906
rh_cuneus-rh_posteriorcingulate,0.0033028657827558943,-0.008918381636275702,-0.037377701091708807,0.01139575953179222,0.01842367180401424,0.025633340768328624,-0.0009914606275842597,-0.01217801321518784,0.0027530747476567628,0.0077692168276176
rh_cuneus-rh_precentral,0.05436162745875134,0.012668322121425638,-0.03610778045000447,-0.012021021856457629,-0.002768115523794821,0.0360781005010069,0.012841499722606902,0.01085712470363592,-0.0409164688290454,-3.822470544284014e-05
rh_cuneus-rh_precuneus,0.03950917659927232,-0.0012392904985878458,-0.045527441246888754,-0.011995280069691867,-0.003571828028143792,-0.0020705158144503953,-0.0007128899985324459,0.007707633693787918,0.020901042052420788,-0.0003870562305363775
rh_cuneus-rh_rostralanteriorcingulate,-0.014661082503022315,-0.034695997039042324,-0.04213994756979055,0.029814593968067325,-0.004197951892868138,0.00023235307580030557,-6.890134897298417e-05,0.0077649296981996754,0.023885557143698288,0.014284837974676005
rh_cuneus-rh_rostralmiddlefrontal,0.041597536114579045,0.0030157432726988344,-0.03995894479370778,0.014173619315088832,-0.00792005173831039,0.01138553462324772,0.0007162052239520944,-0.005310938804379532,0.007990789348310002,0.018260676420319106
rh_cuneus-rh_superiorfrontal,0.059721703295134564,0.02510291522995488,-0.03293939760935064,0.007350413679494823,-0.015529004705796094,0.0069252439987838215,-0.0066606016390494925,-0.006491176514831746,-0.0063270037195318285,0.015249939714476565
rh_cuneus-rh_superiorparietal,0.03809022074488884,-0.0010184033139036487,-0.04260744765215181,-0.004652044439940038,0.0020353863850445203,0.012992928514241282,-0.011953994228510907,-0.0016850183604259796,0.01540124289972604,-0.02217979484769196
rh_cuneus-rh_superiortemporal,0.044006080913196126,0.01050613608566863,-0.03238161766601293,0.01684993623533533,-0.017945789880374943,-0.009047123851244654,-0.014294196353140302,-0.0022430418494771773,-0.00021062954218664835,-0.006063164007155778
rh_cuneus-rh_supramarginal,0.04568828103703189,0.0027824520188698184,-0.04189863479529356,0.006119409579301055,-0.0003041640711001871,0.011488744535324363,-0.0011765798159291939,0.005498703032478104,0.006326148023117269,0.0008720676532123159
rh_cuneus-rh_frontalpole,0.019721364320011172,0.007987545637432831,-0.023630916085859852,0.01688827282219932,-0.01437021966161213,0.006380063021101181,-0.005708172595186341,-0.02723681539002621,0.006046549947586522,0.019984748137632187
rh_cuneus-rh_temporalpole,0.02013054661635773,0.005705228483606874,-0.034044672894349315,-0.003975769949534918,0.0062836047868233685,0.024475311191878138,-0.034738700578629496,-0.01770035191681337,0.009423546376096556,0.016001529908098576
rh_cuneus-rh_transversetemporal,-0.010763826946466054,-0.025659692889407802,-0.04254922778949995,-0.004760109983536383,0.01831998604581849,0.03711815840326069,0.004170022843687647,-0.020765957827584,-0.027410279277429585,0.005880360764377969
rh_cuneus-rh_insula,0.006071586660151376,-0.015914844146844454,-0.03888449769793272,0.014613532838852136,-0.014166977497352694,0.026514391103996334,0.015681242425379698,0.021837774306545866,-0.001864545594676357,0.010826228020637412
